"プロット タイトル: Microstation_00_ecser_surface_201223"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
12062,03/17/2021 12:10:01 午後,1611.2,0.50,4.03,1015.550
12063,03/17/2021 12:20:01 午後,1618.7,1.01,3.52,1015.350
12064,03/17/2021 12:30:01 午後,1618.7,1.51,3.52,1015.250
12065,03/17/2021 12:40:01 午後,1606.2,2.01,4.53,1015.450
12066,03/17/2021 12:50:01 午後,1621.2,1.51,4.53,1015.250
12067,03/17/2021 01:00:01 午後,1606.2,1.01,4.03,1014.950
12068,03/17/2021 01:10:01 午後,1598.7,2.01,4.03,1014.850
12069,03/17/2021 01:20:01 午後,1593.7,1.51,5.54,1014.850
12070,03/17/2021 01:30:01 午後,1573.7,1.51,3.52,1014.750
12071,03/17/2021 01:40:01 午後,1556.2,1.51,4.03,1014.650
12072,03/17/2021 01:50:01 午後,1538.7,1.01,4.03,1014.450
12073,03/17/2021 02:00:01 午後,401.2,1.01,4.03,1014.650
12074,03/17/2021 02:10:01 午後,776.2,0.50,3.02,1014.450
12075,03/17/2021 02:20:01 午後,1566.2,1.01,3.02,1014.150
12076,03/17/2021 02:30:01 午後,1428.7,0.50,4.03,1013.950
12077,03/17/2021 02:40:01 午後,1281.2,1.51,4.03,1014.050
12078,03/17/2021 02:50:01 午後,1281.2,1.01,3.52,1013.950
12079,03/17/2021 03:00:01 午後,1128.7,1.01,4.03,1013.850
12080,03/17/2021 03:10:01 午後,711.2,1.01,4.03,1013.950
12081,03/17/2021 03:20:01 午後,1121.2,1.01,3.52,1013.950
12082,03/17/2021 03:30:01 午後,983.7,1.01,4.03,1013.950
12083,03/17/2021 03:40:01 午後,1091.2,1.01,4.03,1014.050
12084,03/17/2021 03:50:01 午後,928.7,1.01,4.53,1014.050
12085,03/17/2021 04:00:01 午後,758.7,1.01,3.52,1013.850
12086,03/17/2021 04:10:01 午後,338.7,0.50,3.02,1014.150
12087,03/17/2021 04:20:01 午後,473.7,0.50,3.02,1014.250
12088,03/17/2021 04:30:01 午後,551.2,0.50,3.52,1014.350
12089,03/17/2021 04:40:01 午後,306.2,1.51,4.53,1014.550
12090,03/17/2021 04:50:01 午後,483.7,1.01,4.03,1014.750
12091,03/17/2021 05:00:01 午後,311.2,1.01,4.03,1014.950
12092,03/17/2021 05:10:01 午後,331.2,1.51,5.03,1014.950
12093,03/17/2021 05:20:01 午後,236.2,1.51,4.53,1015.150
12094,03/17/2021 05:30:01 午後,151.2,1.01,3.52,1015.150
12095,03/17/2021 05:40:01 午後,138.7,1.51,4.03,1015.150
12096,03/17/2021 05:50:01 午後,116.2,1.51,4.53,1015.250
12097,03/17/2021 06:00:01 午後,81.2,2.01,5.54,1015.350
12098,03/17/2021 06:10:01 午後,51.2,2.01,6.04,1015.550
12099,03/17/2021 06:20:01 午後,21.2,2.01,5.54,1015.650
12100,03/17/2021 06:30:01 午後,3.7,1.51,5.03,1015.750
12101,03/17/2021 06:40:01 午後,1.2,1.51,5.03,1015.850
12102,03/17/2021 06:50:01 午後,1.2,1.51,6.04,1015.950
12103,03/17/2021 07:00:01 午後,1.2,1.51,5.03,1015.950
12104,03/17/2021 07:10:01 午後,1.2,1.51,4.03,1015.950
12105,03/17/2021 07:20:01 午後,1.2,2.52,5.54,1016.450
12106,03/17/2021 07:30:01 午後,1.2,2.01,6.04,1016.450
12107,03/17/2021 07:40:01 午後,1.2,2.01,4.03,1016.750
12108,03/17/2021 07:50:01 午後,1.2,1.51,4.53,1016.750
12109,03/17/2021 08:00:01 午後,1.2,2.01,5.03,1016.850
12110,03/17/2021 08:10:01 午後,1.2,2.01,5.03,1016.850
12111,03/17/2021 08:20:01 午後,1.2,2.01,5.03,1016.850
12112,03/17/2021 08:30:01 午後,1.2,1.51,5.54,1016.650
12113,03/17/2021 08:40:01 午後,1.2,2.01,6.04,1016.850
12114,03/17/2021 08:50:01 午後,1.2,2.01,6.04,1016.550
12115,03/17/2021 09:00:01 午後,1.2,2.01,6.04,1016.950
12116,03/17/2021 09:10:01 午後,1.2,2.01,6.04,1017.050
12117,03/17/2021 09:20:01 午後,1.2,1.01,4.53,1017.150
12118,03/17/2021 09:30:01 午後,1.2,1.51,4.03,1017.250
12119,03/17/2021 09:40:01 午後,1.2,1.01,4.53,1017.250
12120,03/17/2021 09:50:01 午後,1.2,2.01,5.03,1017.350
12121,03/17/2021 10:00:01 午後,1.2,1.51,4.53,1017.450
12122,03/17/2021 10:10:01 午後,1.2,1.51,5.54,1017.550
12123,03/17/2021 10:20:01 午後,1.2,1.51,5.03,1017.550
12124,03/17/2021 10:30:01 午後,1.2,1.01,4.03,1017.650
12125,03/17/2021 10:40:01 午後,1.2,0.50,2.52,1017.550
12126,03/17/2021 10:50:01 午後,1.2,0.50,3.52,1017.550
12127,03/17/2021 11:00:01 午後,1.2,0.50,3.52,1017.550
12128,03/17/2021 11:10:01 午後,1.2,1.01,3.52,1017.550
12129,03/17/2021 11:20:01 午後,1.2,1.01,5.54,1017.550
12130,03/17/2021 11:30:01 午後,1.2,1.51,4.53,1017.550
12131,03/17/2021 11:40:01 午後,1.2,1.51,4.53,1017.550
12132,03/17/2021 11:50:01 午後,1.2,0.50,2.52,1017.450
12133,03/18/2021 12:00:01 午前,1.2,0.50,4.53,1017.250
12134,03/18/2021 12:10:01 午前,1.2,2.01,5.54,1017.150
12135,03/18/2021 12:20:01 午前,1.2,2.01,4.53,1016.950
12136,03/18/2021 12:30:01 午前,1.2,2.52,5.03,1016.850
12137,03/18/2021 12:40:01 午前,1.2,2.01,5.54,1017.250
12138,03/18/2021 12:50:01 午前,1.2,2.01,5.03,1017.250
12139,03/18/2021 01:00:01 午前,1.2,1.51,4.53,1017.350
12140,03/18/2021 01:10:01 午前,1.2,1.51,3.52,1017.150
12141,03/18/2021 01:20:01 午前,1.2,1.51,4.53,1017.250
12142,03/18/2021 01:30:01 午前,1.2,1.51,4.53,1017.250
12143,03/18/2021 01:40:01 午前,1.2,1.01,3.02,1017.350
12144,03/18/2021 01:50:01 午前,1.2,0.50,2.52,1017.150
12145,03/18/2021 02:00:01 午前,1.2,0.00,1.51,1017.250
12146,03/18/2021 02:10:01 午前,1.2,0.00,1.51,1017.150
12147,03/18/2021 02:20:01 午前,1.2,0.00,0.50,1017.050
12148,03/18/2021 02:30:01 午前,1.2,0.00,2.01,1016.950
12149,03/18/2021 02:40:01 午前,1.2,0.50,2.01,1016.850
12150,03/18/2021 02:50:01 午前,1.2,0.00,2.52,1016.850
12151,03/18/2021 03:00:01 午前,1.2,1.01,3.52,1016.850
12152,03/18/2021 03:10:01 午前,1.2,1.01,3.52,1016.650
12153,03/18/2021 03:20:01 午前,1.2,0.00,2.52,1016.550
12154,03/18/2021 03:30:01 午前,1.2,1.01,3.52,1016.750
12155,03/18/2021 03:40:01 午前,1.2,1.51,4.53,1016.550
12156,03/18/2021 03:50:01 午前,1.2,1.01,3.52,1016.650
12157,03/18/2021 04:00:01 午前,1.2,1.01,3.52,1016.550
12158,03/18/2021 04:10:01 午前,1.2,0.50,2.52,1016.750
12159,03/18/2021 04:20:01 午前,1.2,0.50,2.01,1016.650
12160,03/18/2021 04:30:01 午前,1.2,0.50,3.52,1016.850
12161,03/18/2021 04:40:01 午前,1.2,1.01,2.52,1016.850
12162,03/18/2021 04:50:01 午前,1.2,0.50,2.52,1016.850
12163,03/18/2021 05:00:01 午前,1.2,0.00,2.01,1017.050
12164,03/18/2021 05:10:01 午前,1.2,0.00,2.52,1017.250
12165,03/18/2021 05:20:01 午前,1.2,0.50,3.02,1017.250
12166,03/18/2021 05:30:01 午前,1.2,0.00,3.52,1017.150
12167,03/18/2021 05:40:01 午前,1.2,0.00,1.51,1017.150
12168,03/18/2021 05:50:01 午前,1.2,0.00,1.51,1017.050
12169,03/18/2021 06:00:01 午前,1.2,0.00,1.51,1017.350
12170,03/18/2021 06:10:01 午前,1.2,0.00,3.02,1017.150
12171,03/18/2021 06:20:01 午前,1.2,1.01,3.52,1017.350
12172,03/18/2021 06:30:01 午前,11.2,0.50,3.52,1017.350
12173,03/18/2021 06:40:01 午前,26.2,0.00,1.01,1017.350
12174,03/18/2021 06:50:01 午前,56.2,0.00,1.51,1017.450
12175,03/18/2021 07:00:01 午前,83.7,0.00,1.01,1017.450
12176,03/18/2021 07:10:01 午前,111.2,0.00,1.51,1017.550
12177,03/18/2021 07:20:01 午前,138.7,0.00,2.01,1017.550
12178,03/18/2021 07:30:01 午前,183.7,0.00,2.01,1017.950
12179,03/18/2021 07:40:01 午前,228.7,1.01,3.02,1017.950
12180,03/18/2021 07:50:01 午前,323.7,1.01,3.52,1017.850
12181,03/18/2021 08:00:01 午前,448.7,2.01,4.53,1017.650
12182,03/18/2021 08:10:01 午前,508.7,2.01,4.03,1017.750
12183,03/18/2021 08:20:01 午前,586.2,2.01,4.03,1017.550
12184,03/18/2021 08:30:01 午前,653.7,1.51,3.52,1017.650
12185,03/18/2021 08:40:01 午前,701.2,0.50,2.52,1017.650
12186,03/18/2021 08:50:01 午前,786.2,0.50,3.02,1017.750
12187,03/18/2021 09:00:01 午前,861.2,0.50,3.02,1017.450
12188,03/18/2021 09:10:01 午前,943.7,1.01,4.03,1017.550
12189,03/18/2021 09:20:01 午前,1006.2,1.51,3.52,1017.950
12190,03/18/2021 09:30:01 午前,1061.2,1.51,3.52,1018.150
12191,03/18/2021 09:40:01 午前,1118.7,1.51,4.53,1018.050
12192,03/18/2021 09:50:01 午前,1178.7,1.51,4.03,1018.050
12193,03/18/2021 10:00:01 午前,1236.2,1.51,4.03,1018.150
12194,03/18/2021 10:10:01 午前,1283.7,1.51,4.03,1017.950
12195,03/18/2021 10:20:01 午前,1331.2,1.51,4.03,1017.850
12196,03/18/2021 10:30:01 午前,1366.2,1.51,4.03,1017.750
12197,03/18/2021 10:40:01 午前,1413.7,1.01,3.52,1017.550
12198,03/18/2021 10:50:01 午前,1451.2,0.50,2.52,1017.450
12199,03/18/2021 11:00:01 午前,1496.2,1.01,3.52,1017.350
12200,03/18/2021 11:10:01 午前,1541.2,1.51,4.03,1017.350
12201,03/18/2021 11:20:01 午前,1556.2,1.51,4.53,1017.150
12202,03/18/2021 11:30:01 午前,1586.2,1.01,3.52,1017.150
12203,03/18/2021 11:40:01 午前,1583.7,0.50,3.52,1017.150
12204,03/18/2021 11:50:01 午前,1628.7,0.50,3.52,1016.950
12205,03/18/2021 12:00:01 午後,1633.7,0.50,2.52,1016.850
12206,03/18/2021 12:10:01 午後,1621.2,1.01,3.02,1016.650
12207,03/18/2021 12:20:01 午後,1628.7,1.51,3.52,1016.550
12208,03/18/2021 12:30:01 午後,1626.2,1.01,2.52,1016.550
12209,03/18/2021 12:40:01 午後,1641.2,0.50,2.01,1016.350
12210,03/18/2021 12:50:01 午後,1633.7,0.50,2.01,1016.350
12211,03/18/2021 01:00:01 午後,1628.7,1.51,4.03,1016.250
12212,03/18/2021 01:10:01 午後,1591.2,1.51,3.52,1016.150
12213,03/18/2021 01:20:01 午後,1578.7,0.50,2.52,1015.950
12214,03/18/2021 01:30:01 午後,1591.2,1.51,4.03,1015.850
12215,03/18/2021 01:40:01 午後,1573.7,1.51,3.02,1015.750
12216,03/18/2021 01:50:01 午後,1538.7,2.01,4.03,1015.550
12217,03/18/2021 02:00:01 午後,1491.2,1.51,3.02,1015.450
12218,03/18/2021 02:10:01 午後,1446.2,2.01,4.03,1015.550
12219,03/18/2021 02:20:01 午後,1406.2,2.01,4.03,1015.550
12220,03/18/2021 02:30:01 午後,1358.7,1.51,4.03,1015.550
12221,03/18/2021 02:40:01 午後,1308.7,1.01,3.52,1015.450
12222,03/18/2021 02:50:01 午後,1266.2,0.50,2.52,1015.350
12223,03/18/2021 03:00:01 午後,1208.7,0.50,2.52,1015.450
12224,03/18/2021 03:10:01 午後,1166.2,0.50,2.52,1015.450
12225,03/18/2021 03:20:01 午後,1128.7,0.50,2.52,1015.450
12226,03/18/2021 03:30:01 午後,1091.2,0.50,2.01,1015.350
12227,03/18/2021 03:40:01 午後,811.2,0.00,1.51,1015.450
12228,03/18/2021 03:50:01 午後,806.2,0.00,2.01,1015.350
12229,03/18/2021 04:00:01 午後,941.2,0.50,2.01,1015.350
12230,03/18/2021 04:10:01 午後,853.7,0.50,2.01,1015.450
12231,03/18/2021 04:20:01 午後,661.2,0.50,2.01,1015.350
12232,03/18/2021 04:30:01 午後,338.7,0.00,1.51,1015.250
12233,03/18/2021 04:40:01 午後,528.7,0.50,2.52,1015.050
12234,03/18/2021 04:50:01 午後,601.2,1.01,2.01,1015.050
12235,03/18/2021 05:00:01 午後,326.2,1.01,2.52,1015.050
12236,03/18/2021 05:10:01 午後,416.2,0.50,2.01,1015.150
12237,03/18/2021 05:20:01 午後,341.2,0.00,1.51,1015.050
12238,03/18/2021 05:30:01 午後,258.7,1.01,2.01,1015.150
12239,03/18/2021 05:40:01 午後,193.7,0.50,1.51,1015.350
12240,03/18/2021 05:50:01 午後,136.2,0.00,1.01,1015.550
12241,03/18/2021 06:00:01 午後,81.2,0.00,1.01,1015.450
12242,03/18/2021 06:10:01 午後,46.2,0.00,1.01,1015.650
12243,03/18/2021 06:20:01 午後,21.2,0.00,1.51,1015.850
12244,03/18/2021 06:30:01 午後,6.2,0.00,2.52,1015.950
12245,03/18/2021 06:40:01 午後,1.2,0.50,3.52,1015.950
12246,03/18/2021 06:50:01 午後,1.2,0.50,4.03,1016.050
12247,03/18/2021 07:00:01 午後,1.2,1.01,3.52,1016.150
12248,03/18/2021 07:10:01 午後,1.2,0.50,3.02,1016.450
12249,03/18/2021 07:20:01 午後,1.2,0.50,3.52,1016.550
12250,03/18/2021 07:30:01 午後,1.2,0.50,3.02,1016.550
12251,03/18/2021 07:40:01 午後,1.2,0.50,4.03,1016.550
12252,03/18/2021 07:50:01 午後,1.2,0.50,2.52,1016.550
12253,03/18/2021 08:00:01 午後,1.2,0.50,2.52,1016.750
12254,03/18/2021 08:10:01 午後,1.2,0.50,4.03,1016.650
12255,03/18/2021 08:20:01 午後,1.2,1.01,3.02,1016.850
12256,03/18/2021 08:30:01 午後,1.2,1.01,4.03,1017.150
12257,03/18/2021 08:40:01 午後,1.2,1.01,3.02,1017.150
12258,03/18/2021 08:50:01 午後,1.2,1.01,3.52,1017.250
12259,03/18/2021 09:00:01 午後,1.2,0.50,3.02,1017.350
12260,03/18/2021 09:10:01 午後,1.2,0.50,3.52,1017.450
12261,03/18/2021 09:20:01 午後,1.2,1.01,4.03,1017.450
12262,03/18/2021 09:30:01 午後,1.2,0.50,4.03,1017.650
12263,03/18/2021 09:40:01 午後,1.2,1.51,6.04,1017.650
12264,03/18/2021 09:50:01 午後,1.2,1.51,7.55,1017.650
12265,03/18/2021 10:00:01 午後,1.2,0.50,3.02,1017.750
12266,03/18/2021 10:10:01 午後,1.2,1.01,4.03,1017.750
12267,03/18/2021 10:20:01 午後,1.2,0.50,3.02,1017.650
12268,03/18/2021 10:30:01 午後,1.2,1.01,5.03,1017.750
12269,03/18/2021 10:40:01 午後,1.2,2.01,5.54,1017.750
12270,03/18/2021 10:50:01 午後,1.2,1.01,3.52,1017.850
12271,03/18/2021 11:00:01 午後,1.2,1.01,4.03,1017.750
12272,03/18/2021 11:10:01 午後,1.2,1.01,4.53,1017.750
12273,03/18/2021 11:20:01 午後,1.2,1.01,4.53,1017.650
12274,03/18/2021 11:30:01 午後,1.2,1.51,4.53,1017.750
12275,03/18/2021 11:40:01 午後,1.2,1.01,4.53,1017.450
12276,03/18/2021 11:50:01 午後,1.2,1.01,3.52,1017.550
12277,03/19/2021 12:00:01 午前,1.2,1.01,3.52,1017.550
12278,03/19/2021 12:10:01 午前,1.2,1.01,3.52,1017.450
12279,03/19/2021 12:20:01 午前,1.2,1.01,4.03,1017.650
12280,03/19/2021 12:30:01 午前,1.2,0.50,4.03,1017.650
12281,03/19/2021 12:40:01 午前,1.2,0.50,4.53,1017.450
12282,03/19/2021 12:50:01 午前,1.2,1.01,3.02,1017.350
12283,03/19/2021 01:00:01 午前,1.2,1.01,4.53,1017.250
12284,03/19/2021 01:10:01 午前,1.2,1.51,5.03,1017.150
12285,03/19/2021 01:20:01 午前,1.2,1.51,3.52,1017.050
12286,03/19/2021 01:30:01 午前,1.2,1.51,4.53,1017.050
12287,03/19/2021 01:40:01 午前,1.2,1.51,5.03,1016.950
12288,03/19/2021 01:50:01 午前,1.2,1.01,5.03,1016.850
12289,03/19/2021 02:00:01 午前,1.2,1.51,6.04,1016.950
12290,03/19/2021 02:10:01 午前,1.2,1.51,5.03,1016.850
12291,03/19/2021 02:20:01 午前,1.2,1.01,4.53,1016.550
12292,03/19/2021 02:30:01 午前,1.2,0.50,3.52,1016.450
12293,03/19/2021 02:40:01 午前,1.2,0.50,3.02,1016.350
12294,03/19/2021 02:50:01 午前,1.2,1.01,3.02,1016.450
12295,03/19/2021 03:00:01 午前,1.2,1.01,3.52,1016.450
12296,03/19/2021 03:10:01 午前,1.2,1.51,4.03,1016.450
12297,03/19/2021 03:20:01 午前,1.2,1.01,4.03,1016.450
12298,03/19/2021 03:30:01 午前,1.2,1.51,4.03,1016.350
12299,03/19/2021 03:40:01 午前,1.2,1.01,4.03,1016.350
12300,03/19/2021 03:50:01 午前,1.2,1.51,4.53,1016.350
12301,03/19/2021 04:00:01 午前,1.2,1.51,3.52,1016.450
12302,03/19/2021 04:10:01 午前,1.2,1.51,3.02,1016.350
12303,03/19/2021 04:20:01 午前,1.2,0.50,3.02,1016.450
12304,03/19/2021 04:30:01 午前,1.2,1.51,4.03,1016.450
12305,03/19/2021 04:40:01 午前,1.2,1.01,2.52,1016.550
12306,03/19/2021 04:50:01 午前,1.2,0.50,2.52,1016.450
12307,03/19/2021 05:00:01 午前,1.2,1.01,3.02,1016.450
12308,03/19/2021 05:10:01 午前,1.2,0.00,2.01,1016.450
12309,03/19/2021 05:20:01 午前,1.2,0.50,2.52,1016.650
12310,03/19/2021 05:30:01 午前,1.2,0.50,2.52,1016.850
12311,03/19/2021 05:40:01 午前,1.2,0.50,3.02,1016.750
12312,03/19/2021 05:50:01 午前,1.2,1.01,3.02,1016.950
12313,03/19/2021 06:00:01 午前,1.2,1.01,3.02,1017.050
12314,03/19/2021 06:10:01 午前,1.2,0.50,2.52,1016.950
12315,03/19/2021 06:20:01 午前,1.2,0.50,4.03,1017.150
12316,03/19/2021 06:30:01 午前,1.2,0.50,3.52,1017.250
12317,03/19/2021 06:40:01 午前,3.7,1.01,3.02,1017.250
12318,03/19/2021 06:50:01 午前,8.7,1.51,5.03,1017.050
12319,03/19/2021 07:00:01 午前,13.7,1.51,5.03,1017.150
12320,03/19/2021 07:10:01 午前,18.7,1.51,5.54,1017.450
12321,03/19/2021 07:20:01 午前,26.2,1.51,4.53,1017.450
12322,03/19/2021 07:30:01 午前,66.2,1.51,4.03,1017.350
12323,03/19/2021 07:40:01 午前,63.7,1.51,4.53,1017.450
12324,03/19/2021 07:50:01 午前,88.7,1.51,3.52,1017.450
12325,03/19/2021 08:00:01 午前,93.7,1.01,3.52,1017.550
12326,03/19/2021 08:10:01 午前,91.2,1.01,3.52,1017.650
12327,03/19/2021 08:20:01 午前,113.7,1.51,4.53,1017.550
12328,03/19/2021 08:30:01 午前,153.7,2.01,4.53,1017.450
12329,03/19/2021 08:40:01 午前,131.2,2.01,4.53,1017.550
12330,03/19/2021 08:50:01 午前,121.2,2.01,5.54,1017.750
12331,03/19/2021 09:00:01 午前,111.2,2.01,4.53,1017.850
12332,03/19/2021 09:10:01 午前,111.2,1.51,4.53,1017.850
12333,03/19/2021 09:20:01 午前,143.7,1.51,4.53,1017.850
12334,03/19/2021 09:30:01 午前,206.2,1.51,5.03,1017.950
12335,03/19/2021 09:40:01 午前,308.7,1.51,5.03,1017.750
12336,03/19/2021 09:50:01 午前,286.2,2.01,4.53,1017.850
12337,03/19/2021 10:00:01 午前,281.2,1.01,3.02,1017.950
12338,03/19/2021 10:10:01 午前,303.7,1.01,3.52,1017.750
12339,03/19/2021 10:20:01 午前,366.2,1.51,3.02,1017.650
12340,03/19/2021 10:30:01 午前,456.2,0.50,2.01,1017.450
12341,03/19/2021 10:40:01 午前,476.2,0.50,3.02,1017.450
12342,03/19/2021 10:50:01 午前,348.7,0.50,1.51,1017.750
12343,03/19/2021 11:00:01 午前,331.2,0.50,2.01,1017.550
12344,03/19/2021 11:10:01 午前,378.7,1.01,3.02,1017.550
12345,03/19/2021 11:20:01 午前,373.7,1.51,3.52,1017.550
12346,03/19/2021 11:30:01 午前,371.2,1.01,3.02,1017.450
12347,03/19/2021 11:40:01 午前,391.2,1.01,3.02,1017.450
12348,03/19/2021 11:50:01 午前,498.7,1.01,3.52,1017.150
12349,03/19/2021 12:00:01 午後,606.2,1.51,3.52,1016.850
12350,03/19/2021 12:10:01 午後,626.2,1.51,4.53,1016.750
12351,03/19/2021 12:20:01 午後,736.2,1.51,4.03,1016.650
12352,03/19/2021 12:30:01 午後,706.2,1.51,4.03,1016.350
12353,03/19/2021 12:40:01 午後,803.7,1.51,4.53,1016.150
12354,03/19/2021 12:50:01 午後,1146.2,1.01,3.52,1015.750
12355,03/19/2021 01:00:01 午後,1081.2,1.51,4.53,1015.650
12356,03/19/2021 01:10:01 午後,933.7,1.01,4.53,1015.550
12357,03/19/2021 01:20:01 午後,733.7,1.01,3.02,1015.650
12358,03/19/2021 01:30:01 午後,651.2,1.01,3.02,1015.650
12359,03/19/2021 01:40:01 午後,643.7,0.50,2.52,1015.550
12360,03/19/2021 01:50:01 午後,726.2,1.01,3.02,1015.450
12361,03/19/2021 02:00:01 午後,761.2,0.50,2.52,1015.350
12362,03/19/2021 02:10:01 午後,858.7,0.50,2.01,1015.350
12363,03/19/2021 02:20:01 午後,858.7,0.50,2.01,1015.250
12364,03/19/2021 02:30:01 午後,538.7,0.50,2.52,1015.350
12365,03/19/2021 02:40:01 午後,866.2,1.01,2.52,1015.050
12366,03/19/2021 02:50:01 午後,941.2,0.50,3.02,1014.850
12367,03/19/2021 03:00:01 午後,1046.2,0.50,2.52,1014.850
12368,03/19/2021 03:10:01 午後,1171.2,1.01,2.52,1014.750
12369,03/19/2021 03:20:01 午後,1048.7,1.51,3.52,1014.850
12370,03/19/2021 03:30:01 午後,681.2,3.02,4.53,1014.950
12371,03/19/2021 03:40:01 午後,553.7,1.51,3.52,1014.950
12372,03/19/2021 03:50:01 午後,666.2,0.50,3.02,1014.950
12373,03/19/2021 04:00:01 午後,741.2,0.50,2.01,1014.750
12374,03/19/2021 04:10:01 午後,616.2,0.50,1.51,1014.450
12375,03/19/2021 04:20:01 午後,556.2,1.51,4.03,1014.550
12376,03/19/2021 04:30:01 午後,656.2,1.51,3.02,1014.450
12377,03/19/2021 04:40:01 午後,366.2,2.52,4.03,1014.750
12378,03/19/2021 04:50:01 午後,223.7,2.52,4.03,1014.850
12379,03/19/2021 05:00:01 午後,206.2,1.51,3.02,1014.950
12380,03/19/2021 05:10:01 午後,188.7,1.01,2.52,1014.950
12381,03/19/2021 05:20:01 午後,148.7,0.50,2.01,1014.950
12382,03/19/2021 05:30:01 午後,133.7,0.00,0.50,1014.950
12383,03/19/2021 05:40:01 午後,96.2,0.00,0.00,1014.850
12384,03/19/2021 05:50:01 午後,91.2,0.00,0.50,1014.850
12385,03/19/2021 06:00:01 午後,58.7,0.00,0.50,1014.850
12386,03/19/2021 06:10:01 午後,31.2,0.00,1.51,1015.050
12387,03/19/2021 06:20:01 午後,13.7,0.00,2.01,1015.150
12388,03/19/2021 06:30:01 午後,1.2,0.50,3.02,1015.250
12389,03/19/2021 06:40:01 午後,1.2,0.00,2.52,1015.350
12390,03/19/2021 06:50:01 午後,1.2,0.50,3.02,1015.250
12391,03/19/2021 07:00:01 午後,1.2,0.50,2.01,1015.150
12392,03/19/2021 07:10:01 午後,1.2,1.01,3.02,1015.250
12393,03/19/2021 07:20:01 午後,1.2,0.50,3.52,1015.350
12394,03/19/2021 07:30:01 午後,1.2,1.01,3.52,1015.350
12395,03/19/2021 07:40:01 午後,1.2,1.51,4.03,1015.250
12396,03/19/2021 07:50:01 午後,1.2,0.50,3.02,1015.450
12397,03/19/2021 08:00:01 午後,1.2,0.50,3.02,1015.650
12398,03/19/2021 08:10:01 午後,1.2,1.01,3.02,1015.750
12399,03/19/2021 08:20:01 午後,1.2,0.50,2.52,1015.850
12400,03/19/2021 08:30:01 午後,1.2,1.01,3.02,1016.050
12401,03/19/2021 08:40:01 午後,1.2,1.01,3.52,1016.050
12402,03/19/2021 08:50:01 午後,1.2,0.50,3.02,1016.150
12403,03/19/2021 09:00:01 午後,1.2,2.01,5.03,1016.150
12404,03/19/2021 09:10:01 午後,1.2,1.51,4.03,1016.250
12405,03/19/2021 09:20:01 午後,1.2,2.01,4.03,1016.450
12406,03/19/2021 09:30:01 午後,1.2,1.01,3.52,1016.350
12407,03/19/2021 09:40:01 午後,1.2,0.00,3.02,1016.250
12408,03/19/2021 09:50:01 午後,1.2,0.00,2.52,1016.250
12409,03/19/2021 10:00:01 午後,1.2,1.51,3.52,1016.350
12410,03/19/2021 10:10:01 午後,1.2,1.01,3.52,1016.150
12411,03/19/2021 10:20:01 午後,1.2,1.51,4.03,1016.150
12412,03/19/2021 10:30:01 午後,1.2,1.51,4.03,1016.250
12413,03/19/2021 10:40:01 午後,1.2,1.01,3.52,1016.150
12414,03/19/2021 10:50:01 午後,1.2,1.01,3.52,1016.350
12415,03/19/2021 11:00:01 午後,1.2,0.50,3.02,1016.450
12416,03/19/2021 11:10:01 午後,1.2,1.01,3.52,1016.350
12417,03/19/2021 11:20:01 午後,1.2,1.01,3.52,1016.250
12418,03/19/2021 11:30:01 午後,1.2,1.01,3.02,1016.050
12419,03/19/2021 11:40:01 午後,1.2,1.01,4.03,1015.950
12420,03/19/2021 11:50:01 午後,1.2,2.01,4.53,1015.750
12421,03/20/2021 12:00:01 午前,1.2,1.51,5.54,1015.950
12422,03/20/2021 12:10:01 午前,1.2,1.51,4.03,1015.850
12423,03/20/2021 12:20:01 午前,1.2,1.51,4.03,1015.650
12424,03/20/2021 12:30:01 午前,1.2,1.51,4.03,1015.750
12425,03/20/2021 12:40:01 午前,1.2,1.51,5.03,1015.650
12426,03/20/2021 12:50:01 午前,1.2,1.51,4.03,1015.450
12427,03/20/2021 01:00:01 午前,1.2,1.51,4.03,1015.450
12428,03/20/2021 01:10:01 午前,1.2,1.01,3.02,1015.550
12429,03/20/2021 01:20:01 午前,1.2,1.01,3.02,1015.650
12430,03/20/2021 01:30:01 午前,1.2,1.01,3.02,1015.550
12431,03/20/2021 01:40:01 午前,1.2,1.01,3.02,1015.450
12432,03/20/2021 01:50:01 午前,1.2,1.01,3.02,1015.450
12433,03/20/2021 02:00:01 午前,1.2,1.01,2.52,1015.450
12434,03/20/2021 02:10:01 午前,1.2,0.50,2.01,1015.350
12435,03/20/2021 02:20:01 午前,1.2,0.00,2.52,1015.050
12436,03/20/2021 02:30:01 午前,1.2,0.50,2.01,1014.950
12437,03/20/2021 02:40:01 午前,1.2,0.50,2.52,1014.850
12438,03/20/2021 02:50:01 午前,1.2,0.00,1.01,1014.650
12439,03/20/2021 03:00:01 午前,1.2,0.00,0.50,1014.550
12440,03/20/2021 03:10:01 午前,1.2,0.00,0.50,1014.350
12441,03/20/2021 03:20:01 午前,1.2,0.00,1.01,1014.050
12442,03/20/2021 03:30:01 午前,1.2,0.00,1.01,1013.950
12443,03/20/2021 03:40:01 午前,1.2,0.50,2.52,1013.750
12444,03/20/2021 03:50:01 午前,1.2,0.50,2.52,1013.750
12445,03/20/2021 04:00:01 午前,1.2,0.00,1.51,1013.650
12446,03/20/2021 04:10:01 午前,1.2,0.00,1.51,1013.550
