"プロット タイトル: Microstation_00_ecser_surface_201007"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
4378,11/06/2020 11:30:01 午後,1.2,0.00,2.52,1019.250
4379,11/06/2020 11:40:01 午後,1.2,0.00,1.01,1019.050
4380,11/06/2020 11:50:01 午後,1.2,0.00,2.01,1018.950
4381,11/07/2020 12:00:01 午前,1.2,1.01,2.52,1019.050
4382,11/07/2020 12:10:01 午前,1.2,0.50,2.52,1018.850
4383,11/07/2020 12:20:01 午前,1.2,0.50,2.52,1018.950
4384,11/07/2020 12:30:01 午前,1.2,0.50,2.52,1018.650
4385,11/07/2020 12:40:01 午前,1.2,1.01,3.02,1018.450
4386,11/07/2020 12:50:01 午前,1.2,0.50,2.52,1018.350
4387,11/07/2020 01:00:01 午前,1.2,0.00,2.01,1018.250
4388,11/07/2020 01:10:01 午前,1.2,0.00,1.01,1018.450
4389,11/07/2020 01:20:01 午前,1.2,0.00,0.50,1018.450
4390,11/07/2020 01:30:01 午前,1.2,0.00,0.00,1018.250
4391,11/07/2020 01:40:01 午前,1.2,0.00,2.01,1018.450
4392,11/07/2020 01:50:01 午前,1.2,0.00,1.51,1018.150
4393,11/07/2020 02:00:01 午前,1.2,0.00,0.50,1018.050
4394,11/07/2020 02:10:01 午前,1.2,0.00,0.50,1017.950
4395,11/07/2020 02:20:01 午前,1.2,0.00,0.00,1017.950
4396,11/07/2020 02:30:01 午前,1.2,0.00,0.00,1017.950
4397,11/07/2020 02:40:01 午前,1.2,0.00,1.01,1017.950
4398,11/07/2020 02:50:01 午前,1.2,0.00,1.51,1017.850
4399,11/07/2020 03:00:01 午前,1.2,0.00,1.51,1017.550
4400,11/07/2020 03:10:01 午前,1.2,0.00,2.01,1017.450
4401,11/07/2020 03:20:01 午前,1.2,0.50,3.02,1017.650
4402,11/07/2020 03:30:01 午前,1.2,1.51,3.52,1017.550
4403,11/07/2020 03:40:01 午前,1.2,1.01,3.52,1017.550
4404,11/07/2020 03:50:01 午前,1.2,0.50,3.02,1017.550
4405,11/07/2020 04:00:01 午前,1.2,1.01,3.02,1017.550
4406,11/07/2020 04:10:01 午前,1.2,0.50,2.52,1017.350
4407,11/07/2020 04:20:01 午前,1.2,0.50,3.02,1017.350
4408,11/07/2020 04:30:01 午前,1.2,0.50,2.52,1017.350
4409,11/07/2020 04:40:01 午前,1.2,0.50,2.52,1017.350
4410,11/07/2020 04:50:01 午前,1.2,0.50,3.02,1017.350
4411,11/07/2020 05:00:01 午前,1.2,0.50,2.01,1017.350
4412,11/07/2020 05:10:01 午前,1.2,0.50,2.52,1017.250
4413,11/07/2020 05:20:01 午前,1.2,0.00,2.01,1017.350
4414,11/07/2020 05:30:01 午前,1.2,0.00,1.51,1017.350
4415,11/07/2020 05:40:01 午前,1.2,0.00,2.01,1017.250
4416,11/07/2020 05:50:01 午前,1.2,0.00,0.50,1017.450
4417,11/07/2020 06:00:01 午前,1.2,0.00,2.01,1017.250
4418,11/07/2020 06:10:01 午前,1.2,0.00,2.01,1017.450
4419,11/07/2020 06:20:01 午前,1.2,0.00,1.51,1017.450
4420,11/07/2020 06:30:01 午前,1.2,0.50,2.52,1017.450
4421,11/07/2020 06:40:01 午前,1.2,0.50,2.52,1017.450
4422,11/07/2020 06:50:01 午前,3.7,0.00,1.51,1017.450
4423,11/07/2020 07:00:01 午前,8.7,0.00,1.01,1017.450
4424,11/07/2020 07:10:01 午前,21.2,0.00,0.00,1017.450
4425,11/07/2020 07:20:01 午前,26.2,0.00,1.01,1017.550
4426,11/07/2020 07:30:01 午前,48.7,0.00,1.51,1017.650
4427,11/07/2020 07:40:01 午前,73.7,0.00,1.51,1017.550
4428,11/07/2020 07:50:01 午前,108.7,0.00,1.01,1017.650
4429,11/07/2020 08:00:01 午前,136.2,0.00,1.01,1017.550
4430,11/07/2020 08:10:01 午前,176.2,0.00,1.01,1017.650
4431,11/07/2020 08:20:01 午前,61.2,0.00,0.50,1017.750
4432,11/07/2020 08:30:01 午前,123.7,0.00,1.01,1017.650
4433,11/07/2020 08:40:01 午前,136.2,0.00,0.50,1017.850
4434,11/07/2020 08:50:01 午前,128.7,0.00,0.50,1017.750
4435,11/07/2020 09:00:01 午前,158.7,0.00,0.50,1017.850
4436,11/07/2020 09:10:01 午前,276.2,0.00,0.00,1017.650
4437,11/07/2020 09:20:01 午前,223.7,0.00,0.50,1017.750
4438,11/07/2020 09:30:01 午前,313.7,0.00,1.01,1017.650
4439,11/07/2020 09:40:01 午前,218.7,0.00,0.50,1017.650
4440,11/07/2020 09:50:01 午前,266.2,0.00,0.50,1017.650
4441,11/07/2020 10:00:01 午前,401.2,0.00,0.00,1017.550
4442,11/07/2020 10:10:01 午前,286.2,0.00,0.00,1017.550
4443,11/07/2020 10:20:01 午前,363.7,0.00,0.00,1017.350
4444,11/07/2020 10:30:01 午前,476.2,0.00,0.00,1017.050
4445,11/07/2020 10:40:01 午前,271.2,0.00,0.00,1017.350
4446,11/07/2020 10:50:01 午前,126.2,0.00,3.52,1017.450
4447,11/07/2020 11:00:01 午前,253.7,1.01,3.52,1017.150
4448,11/07/2020 11:10:01 午前,213.7,0.00,2.01,1017.250
4449,11/07/2020 11:20:01 午前,183.7,0.00,2.52,1017.050
4450,11/07/2020 11:30:01 午前,326.2,0.00,2.01,1016.850
4451,11/07/2020 11:40:01 午前,386.2,0.00,2.01,1016.750
4452,11/07/2020 11:50:01 午前,211.2,0.00,2.52,1016.850
4453,11/07/2020 12:00:01 午後,411.2,0.00,2.01,1016.650
4454,11/07/2020 12:10:01 午後,453.7,0.00,1.01,1016.650
4455,11/07/2020 12:20:01 午後,573.7,0.00,1.51,1016.550
4456,11/07/2020 12:30:01 午後,591.2,0.00,1.51,1016.250
4457,11/07/2020 12:40:01 午後,508.7,0.00,1.51,1016.350
4458,11/07/2020 12:50:01 午後,466.2,0.00,1.51,1015.950
4459,11/07/2020 01:00:01 午後,413.7,0.00,1.51,1015.950
4460,11/07/2020 01:10:01 午後,268.7,0.00,0.50,1015.950
4461,11/07/2020 01:20:01 午後,198.7,0.00,0.00,1016.050
4462,11/07/2020 01:30:01 午後,258.7,0.00,0.00,1015.850
4463,11/07/2020 01:40:01 午後,396.2,0.00,1.01,1015.350
4464,11/07/2020 01:50:01 午後,226.2,0.00,1.51,1015.750
4465,11/07/2020 02:00:01 午後,226.2,0.00,2.01,1015.950
4466,11/07/2020 02:10:01 午後,208.7,0.00,1.51,1015.950
4467,11/07/2020 02:20:01 午後,158.7,0.00,1.01,1016.050
4468,11/07/2020 02:30:01 午後,156.2,0.00,1.01,1016.150
4469,11/07/2020 02:40:01 午後,138.7,0.00,0.50,1016.350
4470,11/07/2020 02:50:01 午後,146.2,0.00,0.00,1016.150
4471,11/07/2020 03:00:01 午後,133.7,0.00,0.00,1016.350
4472,11/07/2020 03:10:01 午後,188.7,0.00,0.50,1016.150
4473,11/07/2020 03:20:01 午後,188.7,0.00,0.50,1016.350
4474,11/07/2020 03:30:01 午後,173.7,0.00,0.50,1016.650
4475,11/07/2020 03:40:01 午後,151.2,0.00,1.51,1016.750
4476,11/07/2020 03:50:01 午後,226.2,0.50,2.52,1016.950
4477,11/07/2020 04:00:01 午後,138.7,0.00,0.50,1017.050
4478,11/07/2020 04:10:01 午後,103.7,0.00,1.51,1017.050
4479,11/07/2020 04:20:01 午後,88.7,0.00,1.01,1016.950
4480,11/07/2020 04:30:01 午後,68.7,0.00,1.01,1016.950
4481,11/07/2020 04:40:01 午後,36.2,0.00,1.01,1017.050
4482,11/07/2020 04:50:01 午後,28.7,0.00,1.51,1017.250
4483,11/07/2020 05:00:01 午後,16.2,0.00,1.51,1017.350
4484,11/07/2020 05:10:01 午後,11.2,0.00,1.01,1017.450
4485,11/07/2020 05:20:01 午後,6.2,0.00,1.51,1017.450
4486,11/07/2020 05:30:01 午後,1.2,0.00,1.01,1017.750
4487,11/07/2020 05:40:01 午後,1.2,0.00,1.51,1017.850
4488,11/07/2020 05:50:01 午後,1.2,0.00,1.51,1018.050
4489,11/07/2020 06:00:01 午後,1.2,0.00,1.01,1017.950
4490,11/07/2020 06:10:01 午後,1.2,0.00,1.51,1018.050
4491,11/07/2020 06:20:01 午後,1.2,0.00,1.01,1017.950
4492,11/07/2020 06:30:01 午後,1.2,0.00,1.01,1018.150
4493,11/07/2020 06:40:01 午後,1.2,0.00,0.50,1018.250
4494,11/07/2020 06:50:01 午後,1.2,0.00,0.50,1018.250
4495,11/07/2020 07:00:01 午後,1.2,0.00,0.50,1018.350
4496,11/07/2020 07:10:01 午後,1.2,0.00,1.01,1018.250
4497,11/07/2020 07:20:01 午後,1.2,0.00,1.01,1018.450
4498,11/07/2020 07:30:01 午後,1.2,0.00,1.01,1018.450
4499,11/07/2020 07:40:01 午後,1.2,0.00,1.01,1018.650
4500,11/07/2020 07:50:01 午後,1.2,0.00,2.01,1018.950
4501,11/07/2020 08:00:01 午後,1.2,0.00,1.51,1018.850
4502,11/07/2020 08:10:01 午後,1.2,0.00,1.51,1019.050
4503,11/07/2020 08:20:01 午後,1.2,0.00,1.01,1018.950
4504,11/07/2020 08:30:01 午後,1.2,0.00,1.51,1018.850
4505,11/07/2020 08:40:01 午後,1.2,0.00,2.01,1018.950
4506,11/07/2020 08:50:01 午後,1.2,0.00,0.50,1018.850
4507,11/07/2020 09:00:01 午後,1.2,0.00,1.01,1018.750
4508,11/07/2020 09:10:01 午後,1.2,0.00,1.51,1019.150
4509,11/07/2020 09:20:01 午後,1.2,0.00,2.01,1019.150
4510,11/07/2020 09:30:01 午後,1.2,0.00,0.50,1019.050
4511,11/07/2020 09:40:01 午後,1.2,0.00,1.51,1019.050
4512,11/07/2020 09:50:01 午後,1.2,0.00,1.01,1018.950
4513,11/07/2020 10:00:01 午後,1.2,0.00,0.50,1019.050
4514,11/07/2020 10:10:01 午後,1.2,0.00,1.51,1019.050
4515,11/07/2020 10:20:01 午後,1.2,0.00,1.51,1019.150
4516,11/07/2020 10:30:01 午後,1.2,0.00,1.51,1019.250
4517,11/07/2020 10:40:01 午後,1.2,0.00,0.50,1019.050
4518,11/07/2020 10:50:01 午後,1.2,0.00,1.51,1019.050
4519,11/07/2020 11:00:01 午後,1.2,0.00,1.51,1019.050
4520,11/07/2020 11:10:01 午後,1.2,0.00,1.01,1019.050
4521,11/07/2020 11:20:01 午後,1.2,0.00,1.01,1018.950
4522,11/07/2020 11:30:01 午後,1.2,0.00,1.51,1018.950
4523,11/07/2020 11:40:01 午後,1.2,0.00,1.51,1018.950
4524,11/07/2020 11:50:01 午後,1.2,0.00,1.51,1018.950
4525,11/08/2020 12:00:01 午前,1.2,0.00,1.01,1018.850
4526,11/08/2020 12:10:01 午前,1.2,0.00,1.01,1018.750
4527,11/08/2020 12:20:01 午前,1.2,0.00,0.50,1018.850
4528,11/08/2020 12:30:01 午前,1.2,0.00,1.01,1018.650
4529,11/08/2020 12:40:01 午前,1.2,0.00,2.52,1018.550
4530,11/08/2020 12:50:01 午前,1.2,0.00,1.01,1018.850
4531,11/08/2020 01:00:01 午前,1.2,0.00,0.50,1018.950
4532,11/08/2020 01:10:01 午前,1.2,0.00,1.01,1018.850
4533,11/08/2020 01:20:01 午前,1.2,0.00,1.51,1018.650
4534,11/08/2020 01:30:01 午前,1.2,0.00,1.01,1018.850
4535,11/08/2020 01:40:01 午前,1.2,0.00,1.01,1018.850
4536,11/08/2020 01:50:01 午前,1.2,0.00,1.01,1018.750
4537,11/08/2020 02:00:01 午前,1.2,0.00,1.01,1018.950
4538,11/08/2020 02:10:01 午前,1.2,0.00,1.01,1019.050
4539,11/08/2020 02:20:01 午前,1.2,0.00,1.01,1018.850
4540,11/08/2020 02:30:01 午前,1.2,0.00,2.52,1018.850
4541,11/08/2020 02:40:01 午前,1.2,0.00,1.01,1018.650
4542,11/08/2020 02:50:01 午前,1.2,0.00,1.01,1018.650
4543,11/08/2020 03:00:01 午前,1.2,0.00,3.02,1018.450
4544,11/08/2020 03:10:01 午前,1.2,0.00,3.52,1018.450
4545,11/08/2020 03:20:01 午前,1.2,0.00,1.01,1018.550
4546,11/08/2020 03:30:01 午前,1.2,0.00,0.50,1018.650
4547,11/08/2020 03:40:01 午前,1.2,0.00,0.50,1018.550
4548,11/08/2020 03:50:01 午前,1.2,0.00,0.50,1018.650
4549,11/08/2020 04:00:01 午前,1.2,0.00,1.01,1018.750
4550,11/08/2020 04:10:01 午前,1.2,0.00,1.01,1018.850
4551,11/08/2020 04:20:01 午前,1.2,0.00,0.00,1018.650
4552,11/08/2020 04:30:01 午前,1.2,0.00,1.01,1018.450
4553,11/08/2020 04:40:01 午前,1.2,0.00,1.01,1018.650
4554,11/08/2020 04:50:01 午前,1.2,0.00,1.01,1018.650
4555,11/08/2020 05:00:01 午前,1.2,0.00,0.50,1018.750
4556,11/08/2020 05:10:01 午前,1.2,0.00,0.00,1018.550
4557,11/08/2020 05:20:01 午前,1.2,0.00,0.00,1018.650
4558,11/08/2020 05:30:01 午前,1.2,0.00,1.01,1018.650
4559,11/08/2020 05:40:01 午前,1.2,0.00,1.01,1018.950
4560,11/08/2020 05:50:01 午前,1.2,0.00,1.01,1018.850
4561,11/08/2020 06:00:01 午前,1.2,0.00,1.01,1018.950
4562,11/08/2020 06:10:01 午前,1.2,0.00,0.50,1019.250
4563,11/08/2020 06:20:01 午前,1.2,0.00,0.00,1019.250
4564,11/08/2020 06:30:01 午前,1.2,0.00,0.50,1019.250
4565,11/08/2020 06:40:01 午前,3.7,0.00,1.01,1019.250
4566,11/08/2020 06:50:01 午前,11.2,0.00,1.01,1019.650
4567,11/08/2020 07:00:01 午前,26.2,0.00,0.50,1019.550
4568,11/08/2020 07:10:01 午前,58.7,0.00,1.01,1019.750
4569,11/08/2020 07:20:01 午前,48.7,0.00,0.50,1019.750
4570,11/08/2020 07:30:01 午前,86.2,0.00,1.01,1019.650
4571,11/08/2020 07:40:01 午前,113.7,0.00,0.50,1019.550
4572,11/08/2020 07:50:01 午前,141.2,0.00,0.50,1019.950
4573,11/08/2020 08:00:01 午前,153.7,0.00,0.50,1019.950
4574,11/08/2020 08:10:01 午前,128.7,0.00,1.01,1020.150
4575,11/08/2020 08:20:01 午前,106.2,0.00,1.51,1020.250
4576,11/08/2020 08:30:01 午前,176.2,0.00,1.01,1020.250
4577,11/08/2020 08:40:01 午前,308.7,0.00,1.01,1020.350
4578,11/08/2020 08:50:01 午前,688.7,0.00,0.50,1020.050
4579,11/08/2020 09:00:01 午前,743.7,0.00,1.01,1020.250
4580,11/08/2020 09:10:01 午前,786.2,0.00,1.51,1020.250
4581,11/08/2020 09:20:01 午前,923.7,0.00,1.01,1020.350
4582,11/08/2020 09:30:01 午前,313.7,0.00,1.01,1020.350
4583,11/08/2020 09:40:01 午前,913.7,0.00,1.01,1020.350
4584,11/08/2020 09:50:01 午前,218.7,0.00,2.01,1020.450
4585,11/08/2020 10:00:01 午前,1046.2,0.00,2.52,1020.350
4586,11/08/2020 10:10:01 午前,1088.7,0.50,2.52,1020.250
4587,11/08/2020 10:20:01 午前,1063.7,0.00,2.01,1020.350
4588,11/08/2020 10:30:01 午前,1133.7,2.01,4.53,1020.150
4589,11/08/2020 10:40:01 午前,1178.7,2.01,4.53,1019.950
4590,11/08/2020 10:50:01 午前,1166.2,2.52,5.03,1019.650
4591,11/08/2020 11:00:01 午前,1208.7,2.52,5.54,1019.650
4592,11/08/2020 11:10:01 午前,1208.7,2.52,5.03,1019.650
4593,11/08/2020 11:20:01 午前,1276.2,2.01,5.03,1019.650
4594,11/08/2020 11:30:01 午前,1273.7,2.01,4.53,1019.550
4595,11/08/2020 11:40:01 午前,1306.2,2.52,5.54,1019.650
4596,11/08/2020 11:50:01 午前,1398.7,2.52,7.05,1019.550
4597,11/08/2020 12:00:01 午後,1491.2,3.02,8.05,1019.350
4598,11/08/2020 12:10:01 午後,1251.2,2.01,5.03,1019.350
4599,11/08/2020 12:20:01 午後,1273.7,3.02,6.04,1019.350
4600,11/08/2020 12:30:01 午後,1268.7,3.02,7.05,1019.350
4601,11/08/2020 12:40:01 午後,1226.2,3.02,7.05,1019.250
4602,11/08/2020 12:50:01 午後,1248.7,3.02,6.04,1019.250
4603,11/08/2020 01:00:01 午後,1236.2,3.02,5.54,1019.150
4604,11/08/2020 01:10:01 午後,1236.2,3.02,6.04,1018.950
4605,11/08/2020 01:20:01 午後,1206.2,3.02,7.05,1018.850
4606,11/08/2020 01:30:01 午後,1168.7,2.52,7.55,1018.750
4607,11/08/2020 01:40:01 午後,1131.2,2.52,6.54,1018.950
4608,11/08/2020 01:50:01 午後,1098.7,3.02,7.05,1018.850
4609,11/08/2020 02:00:01 午後,1056.2,3.52,7.55,1018.750
4610,11/08/2020 02:10:01 午後,1021.2,2.52,6.04,1018.650
4611,11/08/2020 02:20:01 午後,971.2,3.02,6.04,1018.950
4612,11/08/2020 02:30:01 午後,918.7,2.52,5.54,1018.850
4613,11/08/2020 02:40:01 午後,883.7,3.02,6.04,1018.950
4614,11/08/2020 02:50:01 午後,818.7,2.52,5.03,1018.950
4615,11/08/2020 03:00:01 午後,756.2,2.52,6.54,1019.250
4616,11/08/2020 03:10:01 午後,606.2,3.02,6.04,1019.150
4617,11/08/2020 03:20:01 午後,641.2,3.02,6.04,1019.050
4618,11/08/2020 03:30:01 午後,571.2,2.01,5.54,1018.850
4619,11/08/2020 03:40:01 午後,513.7,3.02,7.05,1019.150
4620,11/08/2020 03:50:01 午後,471.2,2.01,5.54,1018.950
4621,11/08/2020 04:00:01 午後,368.7,2.52,6.54,1019.150
4622,11/08/2020 04:10:01 午後,311.2,2.52,5.54,1019.150
4623,11/08/2020 04:20:01 午後,181.2,2.01,4.53,1019.250
4624,11/08/2020 04:30:01 午後,188.7,2.52,5.54,1019.450
4625,11/08/2020 04:40:01 午後,156.2,1.51,4.53,1019.550
4626,11/08/2020 04:50:01 午後,106.2,2.01,4.53,1019.450
4627,11/08/2020 05:00:01 午後,61.2,2.01,4.53,1019.450
4628,11/08/2020 05:10:01 午後,36.2,1.51,4.03,1019.750
4629,11/08/2020 05:20:01 午後,16.2,1.51,4.03,1019.650
4630,11/08/2020 05:30:01 午後,3.7,1.01,3.52,1019.750
4631,11/08/2020 05:40:01 午後,1.2,1.01,3.02,1019.950
4632,11/08/2020 05:50:01 午後,1.2,1.51,3.02,1019.950
4633,11/08/2020 06:00:01 午後,1.2,1.01,3.02,1020.050
4634,11/08/2020 06:10:01 午後,1.2,0.50,2.52,1020.250
4635,11/08/2020 06:20:01 午後,1.2,0.50,3.02,1020.350
4636,11/08/2020 06:30:01 午後,1.2,1.51,3.52,1020.550
4637,11/08/2020 06:40:01 午後,1.2,0.50,3.02,1020.550
4638,11/08/2020 06:50:01 午後,1.2,0.50,2.52,1020.550
4639,11/08/2020 07:00:01 午後,1.2,0.50,3.52,1020.650
4640,11/08/2020 07:10:01 午後,1.2,0.50,3.02,1020.550
4641,11/08/2020 07:20:01 午後,1.2,0.00,2.01,1020.550
4642,11/08/2020 07:30:01 午後,1.2,0.00,2.01,1020.750
4643,11/08/2020 07:40:01 午後,1.2,0.00,2.52,1020.650
4644,11/08/2020 07:50:01 午後,1.2,0.50,2.52,1020.750
4645,11/08/2020 08:00:01 午後,1.2,0.50,2.52,1020.650
4646,11/08/2020 08:10:01 午後,1.2,0.00,2.01,1020.550
4647,11/08/2020 08:20:01 午後,1.2,0.00,1.51,1020.650
4648,11/08/2020 08:30:01 午後,1.2,0.00,1.01,1020.450
4649,11/08/2020 08:40:01 午後,1.2,0.00,1.51,1020.550
4650,11/08/2020 08:50:01 午後,1.2,0.00,1.51,1020.550
4651,11/08/2020 09:00:01 午後,1.2,0.00,1.51,1020.550
4652,11/08/2020 09:10:01 午後,1.2,0.00,2.01,1020.750
4653,11/08/2020 09:20:01 午後,1.2,0.00,1.51,1020.750
4654,11/08/2020 09:30:01 午後,1.2,0.50,2.52,1020.850
4655,11/08/2020 09:40:01 午後,1.2,0.00,1.51,1020.850
4656,11/08/2020 09:50:01 午後,1.2,0.50,3.02,1020.950
4657,11/08/2020 10:00:01 午後,1.2,0.00,1.01,1020.950
4658,11/08/2020 10:10:01 午後,1.2,0.00,2.52,1020.850
4659,11/08/2020 10:20:01 午後,1.2,0.00,1.51,1020.950
4660,11/08/2020 10:30:01 午後,1.2,0.00,1.51,1020.950
4661,11/08/2020 10:40:01 午後,1.2,0.50,4.53,1020.850
4662,11/08/2020 10:50:01 午後,1.2,0.00,1.51,1020.950
4663,11/08/2020 11:00:01 午後,1.2,0.00,1.51,1020.850
4664,11/08/2020 11:10:01 午後,1.2,0.00,2.01,1020.850
4665,11/08/2020 11:20:01 午後,1.2,0.00,1.51,1020.850
4666,11/08/2020 11:30:01 午後,1.2,0.50,2.01,1020.850
4667,11/08/2020 11:40:01 午後,1.2,0.00,1.01,1020.750
4668,11/08/2020 11:50:01 午後,1.2,0.00,1.01,1020.850
4669,11/09/2020 12:00:01 午前,1.2,0.00,2.52,1020.850
4670,11/09/2020 12:10:01 午前,1.2,0.00,3.02,1020.750
4671,11/09/2020 12:20:01 午前,1.2,0.00,2.01,1020.750
4672,11/09/2020 12:30:01 午前,1.2,0.00,0.50,1020.650
4673,11/09/2020 12:40:01 午前,1.2,0.00,1.01,1020.650
4674,11/09/2020 12:50:01 午前,1.2,0.00,0.50,1020.650
4675,11/09/2020 01:00:01 午前,1.2,0.00,0.00,1020.750
4676,11/09/2020 01:10:01 午前,1.2,0.00,1.01,1020.750
4677,11/09/2020 01:20:01 午前,1.2,0.00,0.50,1020.950
4678,11/09/2020 01:30:01 午前,1.2,0.00,0.50,1020.850
4679,11/09/2020 01:40:01 午前,1.2,0.00,1.51,1020.850
4680,11/09/2020 01:50:01 午前,1.2,0.00,1.51,1020.850
4681,11/09/2020 02:00:01 午前,1.2,0.00,0.50,1020.850
4682,11/09/2020 02:10:01 午前,1.2,0.00,0.50,1020.750
4683,11/09/2020 02:20:01 午前,1.2,0.00,0.50,1020.850
4684,11/09/2020 02:30:01 午前,1.2,0.00,2.01,1020.850
4685,11/09/2020 02:40:01 午前,1.2,0.00,2.01,1020.950
4686,11/09/2020 02:50:01 午前,1.2,0.50,2.52,1020.850
4687,11/09/2020 03:00:01 午前,1.2,0.00,2.01,1020.750
4688,11/09/2020 03:10:01 午前,1.2,0.00,1.01,1020.950
4689,11/09/2020 03:20:01 午前,1.2,0.00,1.01,1020.950
4690,11/09/2020 03:30:01 午前,1.2,0.00,2.01,1020.850
4691,11/09/2020 03:40:01 午前,1.2,0.00,2.01,1020.850
4692,11/09/2020 03:50:01 午前,1.2,0.00,2.01,1020.850
4693,11/09/2020 04:00:01 午前,1.2,0.00,1.51,1021.050
4694,11/09/2020 04:10:01 午前,1.2,0.00,1.51,1020.950
4695,11/09/2020 04:20:01 午前,1.2,0.50,2.52,1020.950
4696,11/09/2020 04:30:01 午前,1.2,0.00,2.01,1020.850
4697,11/09/2020 04:40:01 午前,1.2,0.00,2.01,1020.950
4698,11/09/2020 04:50:01 午前,1.2,0.00,1.01,1021.150
4699,11/09/2020 05:00:01 午前,1.2,0.00,1.51,1021.050
4700,11/09/2020 05:10:01 午前,1.2,0.00,1.51,1021.350
4701,11/09/2020 05:20:01 午前,1.2,0.00,1.51,1021.150
4702,11/09/2020 05:30:01 午前,1.2,0.00,2.01,1021.350
4703,11/09/2020 05:40:01 午前,1.2,0.00,1.51,1021.450
4704,11/09/2020 05:50:01 午前,1.2,0.00,1.01,1021.450
4705,11/09/2020 06:00:01 午前,1.2,0.00,3.02,1021.550
4706,11/09/2020 06:10:01 午前,1.2,0.00,0.50,1021.650
4707,11/09/2020 06:20:01 午前,1.2,0.00,1.01,1021.750
4708,11/09/2020 06:30:01 午前,1.2,0.00,2.01,1021.850
4709,11/09/2020 06:40:01 午前,3.7,0.00,2.01,1021.950
4710,11/09/2020 06:50:01 午前,16.2,0.00,1.01,1021.950
4711,11/09/2020 07:00:01 午前,33.7,0.00,1.01,1022.050
4712,11/09/2020 07:10:01 午前,51.2,0.00,1.51,1022.150
4713,11/09/2020 07:20:01 午前,68.7,0.00,1.51,1022.150
4714,11/09/2020 07:30:01 午前,81.2,0.00,1.01,1022.150
4715,11/09/2020 07:40:01 午前,93.7,0.00,0.50,1022.450
4716,11/09/2020 07:50:01 午前,103.7,0.00,1.01,1022.650
4717,11/09/2020 08:00:01 午前,113.7,0.00,1.01,1022.650
4718,11/09/2020 08:10:01 午前,433.7,0.00,1.01,1022.750
4719,11/09/2020 08:20:01 午前,496.2,0.00,1.51,1022.850
4720,11/09/2020 08:30:01 午前,563.7,0.50,3.02,1022.950
4721,11/09/2020 08:40:01 午前,628.7,0.00,2.01,1023.050
4722,11/09/2020 08:50:01 午前,688.7,0.00,2.52,1023.050
4723,11/09/2020 09:00:01 午前,748.7,1.01,5.03,1023.050
4724,11/09/2020 09:10:01 午前,803.7,1.01,4.03,1023.150
4725,11/09/2020 09:20:01 午前,861.2,1.01,3.52,1023.050
4726,11/09/2020 09:30:01 午前,911.2,1.51,4.53,1023.250
4727,11/09/2020 09:40:01 午前,963.7,1.01,5.03,1023.150
4728,11/09/2020 09:50:01 午前,1003.7,1.51,5.03,1023.050
4729,11/09/2020 10:00:01 午前,1053.7,1.51,5.54,1022.950
4730,11/09/2020 10:10:01 午前,1098.7,1.51,5.54,1023.150
4731,11/09/2020 10:20:01 午前,1133.7,1.01,5.03,1023.250
4732,11/09/2020 10:30:01 午前,1168.7,1.01,4.03,1022.950
4733,11/09/2020 10:40:01 午前,1193.7,1.51,4.53,1022.850
4734,11/09/2020 10:50:01 午前,1221.2,1.01,4.53,1022.750
4735,11/09/2020 11:00:01 午前,1248.7,1.51,4.53,1022.750
4736,11/09/2020 11:10:01 午前,1271.2,1.51,4.03,1022.650
4737,11/09/2020 11:20:01 午前,1286.2,1.01,4.53,1022.450
4738,11/09/2020 11:30:01 午前,1298.7,1.51,4.53,1022.550
4739,11/09/2020 11:40:01 午前,1303.7,1.01,3.52,1022.350
4740,11/09/2020 11:50:01 午前,1303.7,1.01,3.52,1022.350
4741,11/09/2020 12:00:01 午後,1308.7,1.01,3.52,1022.350
4742,11/09/2020 12:10:01 午後,1311.2,1.01,3.02,1022.150
4743,11/09/2020 12:20:01 午後,1301.2,1.01,4.03,1022.150
4744,11/09/2020 12:30:01 午後,1291.2,1.51,3.52,1021.850
4745,11/09/2020 12:40:01 午後,1276.2,0.50,3.52,1021.650
4746,11/09/2020 12:50:01 午後,1256.2,1.51,4.53,1021.550
4747,11/09/2020 01:00:01 午後,1236.2,1.51,5.03,1021.450
4748,11/09/2020 01:10:01 午後,1216.2,1.01,4.03,1021.450
4749,11/09/2020 01:20:01 午後,1191.2,1.01,4.03,1021.250
4750,11/09/2020 01:30:01 午後,1158.7,1.01,3.52,1021.250
4751,11/09/2020 01:40:01 午後,1118.7,0.50,4.53,1021.150
4752,11/09/2020 01:50:01 午後,1086.2,0.50,3.52,1020.950
4753,11/09/2020 02:00:01 午後,1056.2,1.51,4.53,1021.250
4754,11/09/2020 02:10:01 午後,1016.2,1.01,4.03,1020.950
4755,11/09/2020 02:20:01 午後,971.2,1.51,5.54,1020.950
4756,11/09/2020 02:30:01 午後,923.7,1.01,5.03,1021.050
4757,11/09/2020 02:40:01 午後,876.2,1.51,3.52,1021.050
4758,11/09/2020 02:50:01 午後,818.7,1.01,4.53,1020.950
4759,11/09/2020 03:00:01 午後,766.2,1.01,5.03,1021.050
4760,11/09/2020 03:10:01 午後,711.2,1.51,4.53,1021.250
4761,11/09/2020 03:20:01 午後,651.2,1.01,4.03,1021.250
4762,11/09/2020 03:30:01 午後,591.2,1.01,5.54,1021.450
