"プロット タイトル: Microstation_00_ecser_surface_220116"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
395,01/19/2022 11:40:01 午前,1146.2,1.01,3.02,1024.050
396,01/19/2022 11:50:01 午前,1256.2,0.50,3.02,1023.850
397,01/19/2022 12:00:01 午後,1253.7,0.50,3.52,1023.450
398,01/19/2022 12:10:01 午後,1421.2,0.50,2.52,1023.050
399,01/19/2022 12:20:01 午後,1421.2,0.50,2.52,1022.950
400,01/19/2022 12:30:01 午後,446.2,1.01,3.52,1023.150
401,01/19/2022 12:40:01 午後,1271.2,0.50,2.01,1022.950
402,01/19/2022 12:50:01 午後,1316.2,0.50,2.01,1022.650
403,01/19/2022 01:00:01 午後,398.7,0.50,2.52,1022.650
404,01/19/2022 01:10:01 午後,1476.2,0.50,2.01,1022.150
405,01/19/2022 01:20:01 午後,1296.2,0.00,2.01,1022.150
406,01/19/2022 01:30:01 午後,1186.2,0.50,2.01,1022.050
407,01/19/2022 01:40:01 午後,548.7,0.50,2.52,1022.150
408,01/19/2022 01:50:01 午後,851.2,1.01,3.52,1022.050
409,01/19/2022 02:00:01 午後,978.7,0.50,2.52,1021.850
410,01/19/2022 02:10:01 午後,456.2,2.01,5.03,1021.950
411,01/19/2022 02:20:01 午後,1106.2,1.51,5.03,1021.850
412,01/19/2022 02:30:01 午後,1078.7,1.01,3.02,1021.650
413,01/19/2022 02:40:01 午後,1011.2,1.51,5.03,1021.450
414,01/19/2022 02:50:01 午後,953.7,1.01,3.52,1021.450
415,01/19/2022 03:00:01 午後,938.7,1.01,3.52,1021.150
416,01/19/2022 03:10:01 午後,856.2,1.01,3.52,1020.950
417,01/19/2022 03:20:01 午後,886.2,1.51,4.53,1020.950
418,01/19/2022 03:30:01 午後,728.7,2.01,4.03,1021.150
419,01/19/2022 03:40:01 午後,293.7,2.01,4.53,1021.050
420,01/19/2022 03:50:01 午後,423.7,2.01,5.03,1021.250
421,01/19/2022 04:00:01 午後,496.2,2.01,4.03,1021.350
422,01/19/2022 04:10:01 午後,196.2,1.51,4.03,1021.350
423,01/19/2022 04:20:01 午後,376.2,2.01,4.53,1021.050
424,01/19/2022 04:30:01 午後,316.2,2.52,5.03,1021.150
425,01/19/2022 04:40:01 午後,203.7,1.01,3.52,1021.150
426,01/19/2022 04:50:01 午後,83.7,1.51,3.52,1021.350
427,01/19/2022 05:00:01 午後,76.2,0.50,2.52,1021.250
428,01/19/2022 05:10:01 午後,51.2,0.50,2.52,1021.350
429,01/19/2022 05:20:01 午後,33.7,1.01,3.02,1021.350
430,01/19/2022 05:30:01 午後,18.7,1.01,3.02,1021.250
431,01/19/2022 05:40:01 午後,6.2,0.00,2.01,1021.250
432,01/19/2022 05:50:01 午後,1.2,0.00,2.01,1021.250
433,01/19/2022 06:00:01 午後,1.2,1.01,3.02,1021.350
434,01/19/2022 06:10:01 午後,1.2,0.50,3.02,1021.450
435,01/19/2022 06:20:01 午後,1.2,0.50,2.52,1021.350
436,01/19/2022 06:30:01 午後,1.2,0.50,2.52,1021.450
437,01/19/2022 06:40:01 午後,1.2,0.50,2.52,1021.650
438,01/19/2022 06:50:01 午後,1.2,0.50,2.01,1021.550
439,01/19/2022 07:00:01 午後,1.2,0.50,3.02,1021.550
440,01/19/2022 07:10:01 午後,1.2,1.01,3.02,1021.750
441,01/19/2022 07:20:01 午後,1.2,1.01,3.02,1021.650
442,01/19/2022 07:30:01 午後,1.2,0.50,2.52,1021.450
443,01/19/2022 07:40:01 午後,1.2,0.00,1.51,1021.550
444,01/19/2022 07:50:01 午後,1.2,0.00,1.01,1021.550
445,01/19/2022 08:00:01 午後,1.2,0.00,1.01,1021.750
446,01/19/2022 08:10:01 午後,1.2,0.00,1.01,1021.650
447,01/19/2022 08:20:01 午後,1.2,0.00,1.01,1021.650
448,01/19/2022 08:30:01 午後,1.2,0.00,1.01,1021.750
449,01/19/2022 08:40:01 午後,1.2,0.00,1.51,1021.850
450,01/19/2022 08:50:01 午後,1.2,0.00,1.01,1021.850
451,01/19/2022 09:00:01 午後,1.2,0.00,1.01,1021.850
452,01/19/2022 09:10:01 午後,1.2,0.00,1.01,1021.750
453,01/19/2022 09:20:01 午後,1.2,0.00,1.51,1021.850
454,01/19/2022 09:30:01 午後,1.2,0.00,1.51,1021.850
455,01/19/2022 09:40:01 午後,1.2,0.00,2.01,1021.850
456,01/19/2022 09:50:01 午後,1.2,0.00,2.01,1021.950
457,01/19/2022 10:00:01 午後,1.2,0.00,2.01,1021.750
458,01/19/2022 10:10:01 午後,1.2,0.50,2.52,1021.850
459,01/19/2022 10:20:01 午後,1.2,0.50,3.02,1021.750
460,01/19/2022 10:30:01 午後,1.2,0.50,2.52,1021.650
461,01/19/2022 10:40:01 午後,1.2,0.50,2.52,1021.650
462,01/19/2022 10:50:01 午後,1.2,0.50,2.52,1021.550
463,01/19/2022 11:00:01 午後,1.2,0.50,2.52,1021.450
464,01/19/2022 11:10:01 午後,1.2,0.50,2.01,1021.450
465,01/19/2022 11:20:01 午後,1.2,0.00,2.52,1021.350
466,01/19/2022 11:30:01 午後,1.2,0.00,1.01,1021.250
467,01/19/2022 11:40:01 午後,1.2,0.00,2.01,1021.150
468,01/19/2022 11:50:01 午後,1.2,0.00,1.51,1020.950
469,01/20/2022 12:00:01 午前,1.2,0.00,2.52,1021.050
470,01/20/2022 12:10:01 午前,1.2,0.00,1.01,1021.150
471,01/20/2022 12:20:01 午前,1.2,0.50,2.52,1020.950
472,01/20/2022 12:30:01 午前,1.2,0.50,3.02,1020.850
473,01/20/2022 12:40:01 午前,1.2,0.50,2.01,1020.650
474,01/20/2022 12:50:01 午前,1.2,1.01,6.04,1020.750
475,01/20/2022 01:00:01 午前,1.2,2.52,7.05,1020.850
476,01/20/2022 01:10:01 午前,1.2,2.52,5.03,1020.650
477,01/20/2022 01:20:01 午前,1.2,1.51,4.53,1020.550
478,01/20/2022 01:30:01 午前,1.2,1.51,4.53,1020.450
479,01/20/2022 01:40:01 午前,1.2,2.01,5.03,1020.550
480,01/20/2022 01:50:01 午前,1.2,2.01,4.53,1020.550
481,01/20/2022 02:00:01 午前,1.2,1.01,3.52,1020.550
482,01/20/2022 02:10:01 午前,1.2,0.50,3.02,1020.350
483,01/20/2022 02:20:01 午前,1.2,0.00,1.51,1020.250
484,01/20/2022 02:30:01 午前,1.2,0.50,3.02,1020.450
485,01/20/2022 02:40:01 午前,1.2,0.50,3.02,1020.450
486,01/20/2022 02:50:01 午前,1.2,1.01,5.54,1020.350
487,01/20/2022 03:00:01 午前,1.2,1.51,4.53,1020.450
488,01/20/2022 03:10:01 午前,1.2,2.52,6.54,1020.550
489,01/20/2022 03:20:01 午前,1.2,2.52,5.03,1020.550
490,01/20/2022 03:30:01 午前,1.2,2.52,5.54,1020.650
491,01/20/2022 03:40:01 午前,1.2,2.01,5.03,1020.550
492,01/20/2022 03:50:01 午前,1.2,3.02,7.55,1020.950
493,01/20/2022 04:00:01 午前,1.2,3.02,6.54,1020.850
494,01/20/2022 04:10:01 午前,1.2,2.52,5.54,1020.650
495,01/20/2022 04:20:01 午前,1.2,3.02,9.06,1020.850
496,01/20/2022 04:30:01 午前,1.2,3.02,6.54,1020.850
497,01/20/2022 04:40:01 午前,1.2,3.02,6.54,1020.950
498,01/20/2022 04:50:01 午前,1.2,2.52,6.54,1020.950
499,01/20/2022 05:00:01 午前,1.2,3.02,6.54,1021.150
500,01/20/2022 05:10:01 午前,1.2,3.52,8.05,1021.150
501,01/20/2022 05:20:01 午前,1.2,2.01,4.53,1021.150
502,01/20/2022 05:30:01 午前,1.2,2.01,5.03,1021.150
503,01/20/2022 05:40:01 午前,1.2,2.01,5.54,1021.150
504,01/20/2022 05:50:01 午前,1.2,2.01,6.54,1021.350
505,01/20/2022 06:00:01 午前,1.2,1.51,4.53,1021.350
506,01/20/2022 06:10:01 午前,1.2,2.01,5.03,1021.450
507,01/20/2022 06:20:01 午前,1.2,2.52,6.04,1021.650
508,01/20/2022 06:30:01 午前,1.2,2.52,6.04,1021.650
509,01/20/2022 06:40:01 午前,1.2,2.52,5.54,1021.650
510,01/20/2022 06:50:01 午前,1.2,2.01,5.54,1021.950
511,01/20/2022 07:00:01 午前,1.2,2.52,5.54,1022.050
512,01/20/2022 07:10:01 午前,1.2,2.52,6.04,1022.250
513,01/20/2022 07:20:01 午前,3.7,2.01,4.53,1022.250
514,01/20/2022 07:30:01 午前,3.7,1.01,3.52,1022.450
515,01/20/2022 07:40:01 午前,21.2,0.50,2.52,1022.450
516,01/20/2022 07:50:01 午前,36.2,1.01,4.03,1022.650
517,01/20/2022 08:00:01 午前,46.2,0.50,3.52,1022.850
518,01/20/2022 08:10:01 午前,78.7,0.50,3.52,1022.950
519,01/20/2022 08:20:01 午前,103.7,1.01,4.03,1022.950
520,01/20/2022 08:30:01 午前,166.2,0.50,3.02,1022.850
521,01/20/2022 08:40:01 午前,201.2,1.01,3.02,1022.950
522,01/20/2022 08:50:01 午前,143.7,0.50,2.52,1022.950
523,01/20/2022 09:00:01 午前,106.2,0.50,1.51,1023.150
524,01/20/2022 09:10:01 午前,148.7,0.50,2.52,1023.250
525,01/20/2022 09:20:01 午前,156.2,1.01,3.52,1023.450
526,01/20/2022 09:30:01 午前,208.7,1.51,4.53,1023.450
527,01/20/2022 09:40:01 午前,241.2,2.01,6.04,1023.450
528,01/20/2022 09:50:01 午前,286.2,1.51,4.53,1023.750
529,01/20/2022 10:00:01 午前,551.2,2.01,5.03,1023.750
530,01/20/2022 10:10:01 午前,658.7,2.01,5.54,1023.750
531,01/20/2022 10:20:01 午前,993.7,2.01,5.54,1023.850
532,01/20/2022 10:30:01 午前,918.7,2.01,6.04,1023.950
533,01/20/2022 10:40:01 午前,1021.2,2.01,5.54,1024.050
534,01/20/2022 10:50:01 午前,941.2,1.51,6.54,1023.850
535,01/20/2022 11:00:01 午前,996.2,1.51,5.54,1023.850
536,01/20/2022 11:10:01 午前,1053.7,1.51,4.03,1023.950
537,01/20/2022 11:20:01 午前,1063.7,1.01,3.52,1023.850
538,01/20/2022 11:30:01 午前,1106.2,1.01,3.02,1023.750
539,01/20/2022 11:40:01 午前,1066.2,1.01,4.03,1023.750
540,01/20/2022 11:50:01 午前,1136.2,1.51,4.53,1023.450
541,01/20/2022 12:00:01 午後,1143.7,1.51,4.03,1023.450
542,01/20/2022 12:10:01 午後,1151.2,1.01,5.03,1023.350
543,01/20/2022 12:20:01 午後,1151.2,1.51,4.03,1023.250
544,01/20/2022 12:30:01 午後,878.7,1.01,5.03,1023.050
545,01/20/2022 12:40:01 午後,1231.2,1.51,5.03,1022.950
546,01/20/2022 12:50:01 午後,1126.2,1.51,4.53,1022.750
547,01/20/2022 01:00:01 午後,513.7,0.50,3.02,1022.850
548,01/20/2022 01:10:01 午後,1146.2,1.51,4.03,1022.850
549,01/20/2022 01:20:01 午後,1158.7,1.01,4.03,1022.750
550,01/20/2022 01:30:01 午後,1123.7,1.51,4.53,1022.450
551,01/20/2022 01:40:01 午後,1131.2,2.01,5.03,1022.550
552,01/20/2022 01:50:01 午後,1101.2,1.51,4.53,1022.550
553,01/20/2022 02:00:01 午後,1118.7,2.01,4.53,1022.350
554,01/20/2022 02:10:01 午後,1156.2,2.01,6.04,1022.150
555,01/20/2022 02:20:01 午後,1096.2,1.01,5.03,1022.150
556,01/20/2022 02:30:01 午後,558.7,1.01,4.03,1022.150
557,01/20/2022 02:40:01 午後,413.7,1.51,5.03,1022.150
558,01/20/2022 02:50:01 午後,746.2,2.01,6.54,1022.450
559,01/20/2022 03:00:01 午後,838.7,1.51,5.54,1022.350
560,01/20/2022 03:10:01 午後,186.2,1.51,6.54,1022.650
561,01/20/2022 03:20:01 午後,826.2,1.51,4.53,1022.450
562,01/20/2022 03:30:01 午後,576.2,2.01,5.54,1022.550
563,01/20/2022 03:40:01 午後,201.2,2.01,6.54,1022.850
564,01/20/2022 03:50:01 午後,496.2,2.52,7.55,1022.750
565,01/20/2022 04:00:01 午後,258.7,1.51,6.04,1022.850
566,01/20/2022 04:10:01 午後,171.2,1.51,5.03,1023.050
567,01/20/2022 04:20:01 午後,108.7,1.51,5.03,1023.050
568,01/20/2022 04:30:01 午後,66.2,1.01,4.53,1023.250
569,01/20/2022 04:40:01 午後,33.7,1.01,4.03,1023.350
570,01/20/2022 04:50:01 午後,31.2,0.50,2.52,1023.450
571,01/20/2022 05:00:01 午後,66.2,1.01,3.02,1023.450
572,01/20/2022 05:10:01 午後,58.7,1.01,4.53,1023.550
573,01/20/2022 05:20:01 午後,33.7,2.01,5.03,1023.550
574,01/20/2022 05:30:01 午後,16.2,2.01,7.55,1023.750
575,01/20/2022 05:40:01 午後,8.7,1.01,7.55,1023.750
576,01/20/2022 05:50:01 午後,1.2,1.01,6.54,1024.050
577,01/20/2022 06:00:01 午後,1.2,1.01,5.54,1024.150
578,01/20/2022 06:10:01 午後,1.2,0.50,3.02,1024.050
579,01/20/2022 06:20:01 午後,1.2,0.50,4.03,1024.450
580,01/20/2022 06:30:01 午後,1.2,1.51,4.03,1024.550
581,01/20/2022 06:40:01 午後,1.2,1.01,6.04,1024.650
582,01/20/2022 06:50:01 午後,1.2,0.50,3.52,1024.750
583,01/20/2022 07:00:01 午後,1.2,1.01,4.53,1024.850
584,01/20/2022 07:10:01 午後,1.2,0.50,3.52,1024.950
585,01/20/2022 07:20:01 午後,1.2,0.50,4.53,1024.950
586,01/20/2022 07:30:01 午後,1.2,1.01,5.03,1025.050
587,01/20/2022 07:40:01 午後,1.2,0.00,2.01,1025.350
588,01/20/2022 07:50:01 午後,1.2,1.01,4.53,1025.450
589,01/20/2022 08:00:01 午後,1.2,0.50,3.52,1025.750
590,01/20/2022 08:10:01 午後,1.2,0.00,2.01,1025.950
591,01/20/2022 08:20:01 午後,1.2,0.00,1.51,1025.850
592,01/20/2022 08:30:01 午後,1.2,0.00,1.51,1026.050
593,01/20/2022 08:40:01 午後,1.2,0.00,2.01,1026.150
594,01/20/2022 08:50:01 午後,1.2,0.00,1.51,1026.050
595,01/20/2022 09:00:01 午後,1.2,0.00,1.51,1026.050
596,01/20/2022 09:10:01 午後,1.2,0.00,1.51,1026.450
597,01/20/2022 09:20:01 午後,1.2,0.00,1.51,1026.550
598,01/20/2022 09:30:01 午後,1.2,0.00,1.51,1026.450
599,01/20/2022 09:40:01 午後,1.2,0.00,1.51,1026.450
600,01/20/2022 09:50:01 午後,1.2,0.00,1.01,1026.550
601,01/20/2022 10:00:01 午後,1.2,0.00,1.01,1026.550
602,01/20/2022 10:10:01 午後,1.2,0.00,2.01,1026.550
603,01/20/2022 10:20:01 午後,1.2,0.00,1.01,1026.650
604,01/20/2022 10:30:01 午後,1.2,0.00,1.01,1026.450
605,01/20/2022 10:40:01 午後,1.2,0.00,2.01,1026.750
606,01/20/2022 10:50:01 午後,1.2,0.00,1.01,1026.650
607,01/20/2022 11:00:01 午後,1.2,0.00,1.01,1026.550
608,01/20/2022 11:10:01 午後,1.2,0.00,1.51,1026.650
609,01/20/2022 11:20:01 午後,1.2,0.00,1.01,1026.850
610,01/20/2022 11:30:01 午後,1.2,0.00,0.00,1026.850
611,01/20/2022 11:40:01 午後,1.2,0.00,0.50,1026.850
612,01/20/2022 11:50:01 午後,1.2,0.00,0.00,1026.850
613,01/21/2022 12:00:01 午前,1.2,0.00,0.50,1026.650
614,01/21/2022 12:10:01 午前,1.2,0.00,1.01,1026.450
615,01/21/2022 12:20:01 午前,1.2,0.00,1.51,1026.550
616,01/21/2022 12:30:01 午前,1.2,0.00,1.51,1026.650
617,01/21/2022 12:40:01 午前,1.2,0.00,1.51,1026.650
618,01/21/2022 12:50:01 午前,1.2,0.00,1.01,1026.650
619,01/21/2022 01:00:01 午前,1.2,0.00,0.50,1026.850
620,01/21/2022 01:10:01 午前,1.2,0.00,1.01,1026.750
621,01/21/2022 01:20:01 午前,1.2,0.00,1.51,1027.050
622,01/21/2022 01:30:01 午前,1.2,0.00,1.01,1027.050
623,01/21/2022 01:40:01 午前,1.2,0.00,1.51,1026.850
624,01/21/2022 01:50:01 午前,1.2,0.00,1.01,1027.050
625,01/21/2022 02:00:01 午前,1.2,0.00,1.01,1026.950
626,01/21/2022 02:10:01 午前,1.2,0.00,1.01,1027.050
627,01/21/2022 02:20:01 午前,1.2,0.00,0.50,1027.050
628,01/21/2022 02:30:01 午前,1.2,0.00,0.50,1027.150
629,01/21/2022 02:40:01 午前,1.2,0.00,0.50,1026.950
630,01/21/2022 02:50:01 午前,1.2,0.00,1.01,1026.850
631,01/21/2022 03:00:01 午前,1.2,0.00,1.51,1026.950
632,01/21/2022 03:10:01 午前,1.2,0.00,1.01,1026.950
633,01/21/2022 03:20:01 午前,1.2,0.00,1.01,1026.750
634,01/21/2022 03:30:01 午前,1.2,0.00,1.51,1026.750
635,01/21/2022 03:40:01 午前,1.2,0.50,1.51,1026.850
636,01/21/2022 03:50:01 午前,1.2,0.00,1.01,1026.850
637,01/21/2022 04:00:01 午前,1.2,0.00,1.01,1026.650
638,01/21/2022 04:10:01 午前,1.2,0.00,1.51,1026.550
639,01/21/2022 04:20:01 午前,1.2,0.00,1.51,1026.650
640,01/21/2022 04:30:01 午前,1.2,0.00,1.01,1026.650
641,01/21/2022 04:40:01 午前,1.2,0.00,1.01,1026.850
642,01/21/2022 04:50:01 午前,1.2,0.00,0.00,1026.950
643,01/21/2022 05:00:01 午前,1.2,0.00,1.51,1027.050
644,01/21/2022 05:10:01 午前,1.2,0.50,2.01,1027.150
645,01/21/2022 05:20:01 午前,1.2,0.00,1.51,1027.250
646,01/21/2022 05:30:01 午前,1.2,0.00,1.51,1027.150
647,01/21/2022 05:40:01 午前,1.2,0.00,1.01,1027.250
648,01/21/2022 05:50:01 午前,1.2,0.00,0.50,1027.450
649,01/21/2022 06:00:01 午前,1.2,0.00,1.01,1027.550
650,01/21/2022 06:10:01 午前,1.2,0.00,1.51,1027.650
651,01/21/2022 06:20:01 午前,1.2,0.00,1.51,1027.750
652,01/21/2022 06:30:01 午前,1.2,0.00,1.51,1027.750
653,01/21/2022 06:40:01 午前,1.2,0.00,1.51,1027.750
654,01/21/2022 06:50:01 午前,1.2,0.00,1.01,1028.150
655,01/21/2022 07:00:01 午前,1.2,0.00,0.50,1028.350
656,01/21/2022 07:10:01 午前,1.2,0.00,1.01,1028.350
657,01/21/2022 07:20:01 午前,6.2,0.00,1.01,1028.450
658,01/21/2022 07:30:01 午前,21.2,0.00,1.51,1028.550
659,01/21/2022 07:40:01 午前,43.7,0.00,1.51,1028.350
660,01/21/2022 07:50:01 午前,58.7,0.00,1.51,1028.550
661,01/21/2022 08:00:01 午前,71.2,0.00,1.01,1028.750
662,01/21/2022 08:10:01 午前,81.2,0.00,1.01,1028.950
663,01/21/2022 08:20:01 午前,111.2,0.00,0.50,1028.850
664,01/21/2022 08:30:01 午前,173.7,0.00,1.01,1029.050
665,01/21/2022 08:40:01 午前,308.7,0.00,1.01,1028.950
666,01/21/2022 08:50:01 午前,366.2,0.00,0.50,1028.850
667,01/21/2022 09:00:01 午前,643.7,0.00,0.50,1028.850
668,01/21/2022 09:10:01 午前,588.7,0.00,1.01,1028.950
669,01/21/2022 09:20:01 午前,686.2,0.00,0.00,1029.050
670,01/21/2022 09:30:01 午前,621.2,0.00,0.50,1029.150
671,01/21/2022 09:40:01 午前,701.2,0.00,2.01,1029.150
672,01/21/2022 09:50:01 午前,756.2,0.00,1.51,1029.150
673,01/21/2022 10:00:01 午前,806.2,0.00,2.01,1028.950
674,01/21/2022 10:10:01 午前,851.2,0.50,3.52,1028.950
675,01/21/2022 10:20:01 午前,901.2,0.00,2.52,1028.950
676,01/21/2022 10:30:01 午前,941.2,1.01,4.53,1029.050
677,01/21/2022 10:40:01 午前,981.2,1.01,4.53,1028.950
678,01/21/2022 10:50:01 午前,1016.2,0.50,3.52,1028.850
679,01/21/2022 11:00:01 午前,1051.2,0.50,3.02,1028.850
680,01/21/2022 11:10:01 午前,1078.7,1.01,4.53,1028.850
681,01/21/2022 11:20:01 午前,1111.2,1.51,4.53,1028.850
682,01/21/2022 11:30:01 午前,1131.2,1.51,5.03,1028.850
683,01/21/2022 11:40:01 午前,1176.2,1.51,5.03,1028.650
684,01/21/2022 11:50:01 午前,1176.2,2.52,6.04,1028.450
685,01/21/2022 12:00:01 午後,1188.7,2.52,5.54,1028.250
686,01/21/2022 12:10:01 午後,1271.2,2.01,6.54,1028.150
687,01/21/2022 12:20:01 午後,1263.7,1.51,6.04,1028.150
688,01/21/2022 12:30:01 午後,1256.2,2.01,4.53,1028.050
689,01/21/2022 12:40:01 午後,1238.7,1.51,4.03,1027.650
690,01/21/2022 12:50:01 午後,1251.2,2.01,6.04,1027.550
691,01/21/2022 01:00:01 午後,1286.2,2.01,6.04,1027.450
692,01/21/2022 01:10:01 午後,1321.2,2.52,5.54,1027.250
693,01/21/2022 01:20:01 午後,1256.2,1.51,4.53,1027.250
694,01/21/2022 01:30:01 午後,1171.2,2.52,6.54,1027.050
695,01/21/2022 01:40:01 午後,921.2,1.51,6.04,1026.950
696,01/21/2022 01:50:01 午後,1091.2,1.51,5.03,1026.650
697,01/21/2022 02:00:01 午後,1066.2,2.01,5.54,1026.550
698,01/21/2022 02:10:01 午後,1023.7,2.01,6.04,1026.450
699,01/21/2022 02:20:01 午後,1031.2,1.01,4.03,1026.250
700,01/21/2022 02:30:01 午後,968.7,1.51,6.04,1026.450
701,01/21/2022 02:40:01 午後,758.7,1.51,5.03,1026.550
702,01/21/2022 02:50:01 午後,743.7,1.01,4.03,1026.350
703,01/21/2022 03:00:01 午後,711.2,0.50,4.03,1026.450
704,01/21/2022 03:10:01 午後,603.7,0.50,3.52,1026.350
705,01/21/2022 03:20:01 午後,573.7,1.01,4.53,1026.350
706,01/21/2022 03:30:01 午後,371.2,1.01,3.52,1026.250
707,01/21/2022 03:40:01 午後,326.2,0.50,3.02,1026.450
708,01/21/2022 03:50:01 午後,266.2,0.50,4.03,1026.750
709,01/21/2022 04:00:01 午後,283.7,1.01,4.03,1026.650
710,01/21/2022 04:10:01 午後,331.2,0.50,3.02,1026.950
711,01/21/2022 04:20:01 午後,311.2,0.00,2.01,1027.050
712,01/21/2022 04:30:01 午後,223.7,0.00,3.02,1027.050
713,01/21/2022 04:40:01 午後,163.7,0.00,1.51,1027.350
714,01/21/2022 04:50:01 午後,166.2,0.50,3.02,1027.050
715,01/21/2022 05:00:01 午後,91.2,0.00,1.51,1027.150
716,01/21/2022 05:10:01 午後,58.7,0.00,2.01,1027.150
717,01/21/2022 05:20:01 午後,36.2,0.00,2.01,1027.150
718,01/21/2022 05:30:01 午後,18.7,0.00,1.51,1027.250
719,01/21/2022 05:40:01 午後,6.2,0.00,1.51,1027.450
720,01/21/2022 05:50:01 午後,1.2,0.00,2.01,1027.350
721,01/21/2022 06:00:01 午後,1.2,0.00,1.51,1027.350
722,01/21/2022 06:10:01 午後,1.2,0.00,2.01,1027.350
723,01/21/2022 06:20:01 午後,1.2,0.00,2.01,1027.350
724,01/21/2022 06:30:01 午後,1.2,0.00,3.02,1027.450
725,01/21/2022 06:40:01 午後,1.2,0.50,4.03,1027.550
726,01/21/2022 06:50:01 午後,1.2,0.50,2.52,1027.050
727,01/21/2022 07:00:01 午後,1.2,1.01,4.03,1026.750
728,01/21/2022 07:10:01 午後,1.2,0.50,3.02,1026.850
729,01/21/2022 07:20:01 午後,1.2,1.01,4.03,1026.850
730,01/21/2022 07:30:01 午後,1.2,1.01,4.53,1026.850
731,01/21/2022 07:40:01 午後,1.2,1.01,5.03,1026.950
732,01/21/2022 07:50:01 午後,1.2,2.01,6.04,1027.150
733,01/21/2022 08:00:01 午後,1.2,1.51,5.54,1027.350
734,01/21/2022 08:10:01 午後,1.2,1.51,5.54,1027.350
735,01/21/2022 08:20:01 午後,1.2,1.51,5.03,1027.450
736,01/21/2022 08:30:01 午後,1.2,2.01,6.54,1027.450
737,01/21/2022 08:40:01 午後,1.2,2.01,6.04,1027.450
738,01/21/2022 08:50:01 午後,1.2,1.51,4.03,1027.550
739,01/21/2022 09:00:01 午後,1.2,1.51,4.53,1027.550
740,01/21/2022 09:10:01 午後,1.2,1.01,5.54,1027.650
741,01/21/2022 09:20:01 午後,1.2,1.01,4.53,1027.450
742,01/21/2022 09:30:01 午後,1.2,1.51,5.03,1027.350
743,01/21/2022 09:40:01 午後,1.2,1.01,3.52,1027.350
744,01/21/2022 09:50:01 午後,1.2,1.01,4.03,1027.350
745,01/21/2022 10:00:01 午後,1.2,1.01,3.52,1027.450
746,01/21/2022 10:10:01 午後,1.2,1.01,5.03,1027.450
747,01/21/2022 10:20:01 午後,1.2,1.01,4.03,1027.250
748,01/21/2022 10:30:01 午後,1.2,1.51,4.03,1027.150
749,01/21/2022 10:40:01 午後,1.2,1.01,3.02,1027.150
750,01/21/2022 10:50:01 午後,1.2,1.01,4.03,1027.250
751,01/21/2022 11:00:01 午後,1.2,1.51,5.03,1027.150
752,01/21/2022 11:10:01 午後,1.2,1.01,4.53,1027.350
753,01/21/2022 11:20:01 午後,1.2,1.51,4.53,1027.150
754,01/21/2022 11:30:01 午後,1.2,1.51,4.53,1027.050
755,01/21/2022 11:40:01 午後,1.2,1.01,4.53,1027.150
756,01/21/2022 11:50:01 午後,1.2,0.50,4.03,1027.050
757,01/22/2022 12:00:01 午前,1.2,1.01,4.03,1026.950
758,01/22/2022 12:10:01 午前,1.2,0.50,3.52,1026.650
759,01/22/2022 12:20:01 午前,1.2,1.01,4.03,1026.550
760,01/22/2022 12:30:01 午前,1.2,1.01,3.02,1026.450
761,01/22/2022 12:40:01 午前,1.2,1.01,4.53,1026.650
762,01/22/2022 12:50:01 午前,1.2,1.01,3.52,1026.550
763,01/22/2022 01:00:01 午前,1.2,1.01,3.52,1026.650
764,01/22/2022 01:10:01 午前,1.2,1.01,4.03,1026.650
765,01/22/2022 01:20:01 午前,1.2,0.50,3.02,1026.750
766,01/22/2022 01:30:01 午前,1.2,1.01,6.04,1026.950
767,01/22/2022 01:40:01 午前,1.2,1.51,6.04,1026.950
768,01/22/2022 01:50:01 午前,1.2,2.01,5.03,1026.950
769,01/22/2022 02:00:01 午前,1.2,1.51,5.03,1026.950
770,01/22/2022 02:10:01 午前,1.2,1.01,3.52,1027.150
771,01/22/2022 02:20:01 午前,1.2,1.51,4.03,1027.250
772,01/22/2022 02:30:01 午前,1.2,1.51,4.03,1027.350
773,01/22/2022 02:40:01 午前,1.2,1.01,4.03,1027.350
774,01/22/2022 02:50:01 午前,1.2,1.01,3.52,1027.250
775,01/22/2022 03:00:01 午前,1.2,1.01,3.52,1027.150
776,01/22/2022 03:10:01 午前,1.2,1.01,4.03,1027.150
777,01/22/2022 03:20:01 午前,1.2,1.51,3.52,1026.950
778,01/22/2022 03:30:01 午前,1.2,1.01,3.52,1026.850
779,01/22/2022 03:40:01 午前,1.2,1.51,4.53,1026.950
780,01/22/2022 03:50:01 午前,1.2,0.50,2.52,1026.750
781,01/22/2022 04:00:01 午前,1.2,1.01,3.52,1026.650
782,01/22/2022 04:10:01 午前,1.2,1.01,3.02,1026.750
783,01/22/2022 04:20:01 午前,1.2,1.01,3.02,1026.650
784,01/22/2022 04:30:01 午前,1.2,1.01,3.02,1026.350
785,01/22/2022 04:40:01 午前,1.2,1.01,3.52,1026.450
786,01/22/2022 04:50:01 午前,1.2,1.01,3.52,1026.250
787,01/22/2022 05:00:01 午前,1.2,0.50,3.02,1026.250
788,01/22/2022 05:10:01 午前,1.2,1.01,3.52,1026.250
789,01/22/2022 05:20:01 午前,1.2,1.01,3.52,1026.350
790,01/22/2022 05:30:01 午前,1.2,0.50,3.02,1026.450
