"プロット タイトル: Microstation_00_ecser_surface_201110"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
395,11/13/2020 10:10:01 午前,1028.7,1.01,4.03,1026.450
396,11/13/2020 10:20:01 午前,1066.2,1.51,3.52,1026.450
397,11/13/2020 10:30:01 午前,1106.2,1.51,3.52,1026.350
398,11/13/2020 10:40:01 午前,1138.7,1.01,3.52,1026.250
399,11/13/2020 10:50:01 午前,1161.2,1.01,3.52,1026.150
400,11/13/2020 11:00:01 午前,1201.2,1.01,4.03,1025.950
401,11/13/2020 11:10:01 午前,1223.7,1.51,5.54,1025.750
402,11/13/2020 11:20:01 午前,1236.2,1.01,3.52,1025.550
403,11/13/2020 11:30:01 午前,1251.2,0.50,2.52,1025.350
404,11/13/2020 11:40:01 午前,1253.7,1.01,2.52,1025.150
405,11/13/2020 11:50:01 午前,1271.2,1.01,4.03,1025.150
406,11/13/2020 12:00:01 午後,1271.2,1.51,4.03,1024.950
407,11/13/2020 12:10:01 午後,1271.2,1.51,4.03,1024.650
408,11/13/2020 12:20:01 午後,1268.7,0.50,3.02,1024.550
409,11/13/2020 12:30:01 午後,1256.2,1.51,4.53,1024.350
410,11/13/2020 12:40:01 午後,1246.2,1.01,3.52,1024.250
411,11/13/2020 12:50:01 午後,1228.7,1.01,4.53,1024.050
412,11/13/2020 01:00:01 午後,1213.7,0.50,3.52,1023.950
413,11/13/2020 01:10:01 午後,1183.7,1.01,4.53,1023.750
414,11/13/2020 01:20:01 午後,1163.7,1.51,4.03,1023.550
415,11/13/2020 01:30:01 午後,1128.7,1.01,3.52,1023.450
416,11/13/2020 01:40:01 午後,1101.2,1.01,5.03,1023.450
417,11/13/2020 01:50:01 午後,1073.7,1.01,3.02,1023.250
418,11/13/2020 02:00:01 午後,1023.7,1.01,3.52,1023.150
419,11/13/2020 02:10:01 午後,993.7,1.51,4.53,1022.950
420,11/13/2020 02:20:01 午後,951.2,1.01,4.53,1022.850
421,11/13/2020 02:30:01 午後,906.2,1.01,4.03,1022.750
422,11/13/2020 02:40:01 午後,853.7,1.01,4.53,1022.750
423,11/13/2020 02:50:01 午後,803.7,1.01,4.53,1022.750
424,11/13/2020 03:00:01 午後,741.2,1.01,3.52,1022.750
425,11/13/2020 03:10:01 午後,696.2,1.51,4.03,1022.750
426,11/13/2020 03:20:01 午後,633.7,1.01,4.03,1022.750
427,11/13/2020 03:30:01 午後,573.7,1.01,3.52,1022.750
428,11/13/2020 03:40:01 午後,513.7,1.01,3.52,1022.750
429,11/13/2020 03:50:01 午後,451.2,1.51,4.53,1022.850
430,11/13/2020 04:00:01 午後,391.2,1.51,3.52,1022.850
431,11/13/2020 04:10:01 午後,328.7,1.51,4.53,1022.950
432,11/13/2020 04:20:01 午後,271.2,1.51,4.53,1023.050
433,11/13/2020 04:30:01 午後,211.2,1.01,4.03,1023.050
434,11/13/2020 04:40:01 午後,148.7,0.50,3.52,1023.050
435,11/13/2020 04:50:01 午後,96.2,1.51,4.03,1023.250
436,11/13/2020 05:00:01 午後,56.2,1.01,4.03,1023.350
437,11/13/2020 05:10:01 午後,31.2,1.01,4.03,1023.350
438,11/13/2020 05:20:01 午後,13.7,0.50,3.52,1023.450
439,11/13/2020 05:30:01 午後,1.2,0.50,4.03,1023.450
440,11/13/2020 05:40:01 午後,1.2,0.50,3.52,1023.450
441,11/13/2020 05:50:01 午後,1.2,0.50,3.52,1023.650
442,11/13/2020 06:00:01 午後,1.2,0.00,3.02,1023.950
443,11/13/2020 06:10:01 午後,1.2,0.00,2.52,1024.050
444,11/13/2020 06:20:01 午後,1.2,0.00,1.51,1024.150
445,11/13/2020 06:30:01 午後,1.2,0.00,2.52,1024.250
446,11/13/2020 06:40:01 午後,1.2,0.00,2.01,1024.450
447,11/13/2020 06:50:01 午後,1.2,0.50,3.52,1024.450
448,11/13/2020 07:00:01 午後,1.2,0.00,3.02,1024.550
449,11/13/2020 07:10:01 午後,1.2,0.50,4.53,1024.650
450,11/13/2020 07:20:01 午後,1.2,1.01,4.03,1024.750
451,11/13/2020 07:30:01 午後,1.2,1.01,3.02,1024.850
452,11/13/2020 07:40:01 午後,1.2,0.50,3.52,1024.950
453,11/13/2020 07:50:01 午後,1.2,0.50,3.52,1025.050
454,11/13/2020 08:00:01 午後,1.2,0.50,2.52,1024.950
455,11/13/2020 08:10:01 午後,1.2,0.50,2.01,1024.950
456,11/13/2020 08:20:01 午後,1.2,0.00,2.01,1024.850
457,11/13/2020 08:30:01 午後,1.2,0.50,2.01,1024.950
458,11/13/2020 08:40:01 午後,1.2,0.00,2.01,1025.250
459,11/13/2020 08:50:01 午後,1.2,0.50,3.02,1025.250
460,11/13/2020 09:00:01 午後,1.2,0.50,2.52,1025.350
461,11/13/2020 09:10:01 午後,1.2,0.50,1.51,1025.450
462,11/13/2020 09:20:01 午後,1.2,0.00,2.52,1025.450
463,11/13/2020 09:30:01 午後,1.2,0.00,2.52,1025.550
464,11/13/2020 09:40:01 午後,1.2,0.00,1.51,1025.450
465,11/13/2020 09:50:01 午後,1.2,0.00,1.51,1025.450
466,11/13/2020 10:00:01 午後,1.2,0.00,2.52,1025.550
467,11/13/2020 10:10:01 午後,1.2,0.50,2.52,1025.550
468,11/13/2020 10:20:01 午後,1.2,0.00,4.03,1025.550
469,11/13/2020 10:30:01 午後,1.2,0.00,3.02,1025.550
470,11/13/2020 10:40:01 午後,1.2,0.50,3.52,1025.550
471,11/13/2020 10:50:01 午後,1.2,0.50,3.02,1025.450
472,11/13/2020 11:00:01 午後,1.2,0.50,3.02,1025.550
473,11/13/2020 11:10:01 午後,1.2,0.50,3.02,1025.250
474,11/13/2020 11:20:01 午後,1.2,0.50,3.52,1025.350
475,11/13/2020 11:30:01 午後,1.2,0.50,4.03,1025.150
476,11/13/2020 11:40:01 午後,1.2,1.01,4.03,1025.050
477,11/13/2020 11:50:01 午後,1.2,1.01,5.03,1025.150
478,11/14/2020 12:00:01 午前,1.2,1.01,6.04,1025.150
479,11/14/2020 12:10:01 午前,1.2,1.01,4.53,1025.050
480,11/14/2020 12:20:01 午前,1.2,1.51,5.54,1025.050
481,11/14/2020 12:30:01 午前,1.2,1.51,4.03,1025.250
482,11/14/2020 12:40:01 午前,1.2,1.01,4.03,1024.950
483,11/14/2020 12:50:01 午前,1.2,1.51,4.53,1025.050
484,11/14/2020 01:00:01 午前,1.2,1.01,3.52,1024.850
485,11/14/2020 01:10:01 午前,1.2,0.50,3.52,1024.850
486,11/14/2020 01:20:01 午前,1.2,1.01,4.53,1024.850
487,11/14/2020 01:30:01 午前,1.2,1.51,4.53,1024.750
488,11/14/2020 01:40:01 午前,1.2,1.51,4.53,1024.650
489,11/14/2020 01:50:01 午前,1.2,1.01,6.04,1024.650
490,11/14/2020 02:00:01 午前,1.2,1.51,5.03,1024.650
491,11/14/2020 02:10:01 午前,1.2,1.51,6.04,1024.650
492,11/14/2020 02:20:01 午前,1.2,1.51,4.53,1024.750
493,11/14/2020 02:30:01 午前,1.2,1.51,6.54,1024.750
494,11/14/2020 02:40:01 午前,1.2,1.51,6.54,1024.750
495,11/14/2020 02:50:01 午前,1.2,1.51,6.04,1024.450
496,11/14/2020 03:00:01 午前,1.2,2.01,7.05,1024.550
497,11/14/2020 03:10:01 午前,1.2,1.51,5.54,1024.750
498,11/14/2020 03:20:01 午前,1.2,2.01,5.54,1024.750
499,11/14/2020 03:30:01 午前,1.2,2.01,8.05,1024.850
500,11/14/2020 03:40:01 午前,1.2,2.01,7.05,1024.750
501,11/14/2020 03:50:01 午前,1.2,2.01,6.54,1024.650
502,11/14/2020 04:00:01 午前,1.2,2.01,6.54,1024.650
503,11/14/2020 04:10:01 午前,1.2,2.01,5.54,1024.650
504,11/14/2020 04:20:01 午前,1.2,2.01,6.04,1024.550
505,11/14/2020 04:30:01 午前,1.2,1.01,5.03,1024.750
506,11/14/2020 04:40:01 午前,1.2,2.01,6.54,1024.650
507,11/14/2020 04:50:01 午前,1.2,2.01,5.03,1024.750
508,11/14/2020 05:00:01 午前,1.2,1.51,4.03,1024.850
509,11/14/2020 05:10:01 午前,1.2,2.01,5.54,1024.850
510,11/14/2020 05:20:01 午前,1.2,2.01,6.54,1024.850
511,11/14/2020 05:30:01 午前,1.2,1.51,5.54,1024.950
512,11/14/2020 05:40:01 午前,1.2,2.01,6.04,1025.050
513,11/14/2020 05:50:01 午前,1.2,2.01,5.03,1025.150
514,11/14/2020 06:00:01 午前,1.2,2.01,5.54,1025.250
515,11/14/2020 06:10:01 午前,1.2,2.01,6.54,1025.250
516,11/14/2020 06:20:01 午前,1.2,2.01,6.04,1025.450
517,11/14/2020 06:30:01 午前,1.2,2.01,5.03,1025.550
518,11/14/2020 06:40:01 午前,1.2,2.52,7.05,1025.750
519,11/14/2020 06:50:01 午前,11.2,2.52,7.55,1025.950
520,11/14/2020 07:00:01 午前,26.2,2.52,6.54,1026.050
521,11/14/2020 07:10:01 午前,46.2,2.52,7.55,1025.950
522,11/14/2020 07:20:01 午前,63.7,3.02,7.05,1026.150
523,11/14/2020 07:30:01 午前,81.2,2.52,6.54,1026.450
524,11/14/2020 07:40:01 午前,96.2,2.52,6.04,1026.250
525,11/14/2020 07:50:01 午前,108.7,2.52,7.05,1026.350
526,11/14/2020 08:00:01 午前,121.2,2.01,6.54,1026.550
527,11/14/2020 08:10:01 午前,383.7,2.01,6.54,1026.550
528,11/14/2020 08:20:01 午前,446.2,3.02,7.05,1026.750
529,11/14/2020 08:30:01 午前,508.7,2.52,5.54,1026.750
530,11/14/2020 08:40:01 午前,571.2,2.52,6.04,1026.750
531,11/14/2020 08:50:01 午前,628.7,2.52,6.54,1026.650
532,11/14/2020 09:00:01 午前,686.2,2.52,5.54,1026.750
533,11/14/2020 09:10:01 午前,743.7,2.01,6.04,1026.850
534,11/14/2020 09:20:01 午前,798.7,2.52,5.54,1026.650
535,11/14/2020 09:30:01 午前,851.2,2.52,7.05,1026.650
536,11/14/2020 09:40:01 午前,901.2,2.52,7.05,1026.650
537,11/14/2020 09:50:01 午前,948.7,2.52,6.54,1026.550
538,11/14/2020 10:00:01 午前,991.2,2.52,7.05,1026.550
539,11/14/2020 10:10:01 午前,1031.2,2.01,5.03,1026.450
540,11/14/2020 10:20:01 午前,1071.2,2.01,6.04,1026.350
541,11/14/2020 10:30:01 午前,1106.2,2.52,5.54,1026.150
542,11/14/2020 10:40:01 午前,1138.7,2.52,6.54,1026.050
543,11/14/2020 10:50:01 午前,1163.7,2.52,7.05,1026.350
544,11/14/2020 11:00:01 午前,1188.7,2.01,6.04,1025.950
545,11/14/2020 11:10:01 午前,1213.7,2.01,6.54,1025.950
546,11/14/2020 11:20:01 午前,1231.2,2.01,6.54,1025.950
547,11/14/2020 11:30:01 午前,1243.7,2.01,4.53,1025.850
548,11/14/2020 11:40:01 午前,1251.2,2.01,5.54,1025.650
549,11/14/2020 11:50:01 午前,1261.2,2.01,5.03,1025.450
550,11/14/2020 12:00:01 午後,1263.7,2.01,5.54,1025.450
551,11/14/2020 12:10:01 午後,1261.2,2.01,5.03,1025.250
552,11/14/2020 12:20:01 午後,1253.7,1.51,5.03,1025.350
553,11/14/2020 12:30:01 午後,1248.7,2.01,6.04,1025.350
554,11/14/2020 12:40:01 午後,1233.7,2.52,6.04,1025.150
555,11/14/2020 12:50:01 午後,1221.2,1.51,5.54,1025.050
556,11/14/2020 01:00:01 午後,1196.2,1.51,5.54,1024.950
557,11/14/2020 01:10:01 午後,1176.2,1.51,5.03,1025.050
558,11/14/2020 01:20:01 午後,1153.7,2.01,5.03,1024.750
559,11/14/2020 01:30:01 午後,1121.2,1.51,5.03,1024.750
560,11/14/2020 01:40:01 午後,1088.7,2.01,5.03,1024.750
561,11/14/2020 01:50:01 午後,1056.2,1.01,4.53,1024.850
562,11/14/2020 02:00:01 午後,1018.7,1.51,4.03,1024.750
563,11/14/2020 02:10:01 午後,976.2,1.51,4.53,1024.950
564,11/14/2020 02:20:01 午後,931.2,1.01,3.52,1024.850
565,11/14/2020 02:30:01 午後,883.7,1.51,4.53,1024.850
566,11/14/2020 02:40:01 午後,836.2,1.01,4.53,1024.750
567,11/14/2020 02:50:01 午後,788.7,1.01,4.53,1024.650
568,11/14/2020 03:00:01 午後,728.7,1.01,3.02,1024.650
569,11/14/2020 03:10:01 午後,676.2,1.01,3.52,1024.750
570,11/14/2020 03:20:01 午後,618.7,1.01,3.52,1024.550
571,11/14/2020 03:30:01 午後,561.2,1.51,3.52,1024.650
572,11/14/2020 03:40:01 午後,498.7,1.01,4.03,1024.650
573,11/14/2020 03:50:01 午後,438.7,1.01,3.02,1024.550
574,11/14/2020 04:00:01 午後,378.7,0.50,3.02,1024.650
575,11/14/2020 04:10:01 午後,316.2,0.50,3.02,1024.750
576,11/14/2020 04:20:01 午後,258.7,0.00,2.52,1025.050
577,11/14/2020 04:30:01 午後,201.2,0.50,3.52,1025.050
578,11/14/2020 04:40:01 午後,141.2,0.50,2.52,1025.050
579,11/14/2020 04:50:01 午後,91.2,0.00,2.01,1025.050
580,11/14/2020 05:00:01 午後,53.7,0.00,0.50,1025.050
581,11/14/2020 05:10:01 午後,28.7,0.00,1.51,1025.250
582,11/14/2020 05:20:01 午後,11.2,0.00,2.01,1025.350
583,11/14/2020 05:30:01 午後,1.2,0.00,2.01,1025.450
584,11/14/2020 05:40:01 午後,1.2,0.00,2.01,1025.550
585,11/14/2020 05:50:01 午後,1.2,0.00,2.01,1025.650
586,11/14/2020 06:00:01 午後,1.2,0.00,2.01,1025.750
587,11/14/2020 06:10:01 午後,1.2,0.00,2.01,1025.950
588,11/14/2020 06:20:01 午後,1.2,0.50,2.01,1025.750
589,11/14/2020 06:30:01 午後,1.2,0.50,2.52,1025.850
590,11/14/2020 06:40:01 午後,1.2,0.00,2.01,1026.050
591,11/14/2020 06:50:01 午後,1.2,0.50,3.52,1026.150
592,11/14/2020 07:00:01 午後,1.2,1.01,4.03,1026.050
593,11/14/2020 07:10:01 午後,1.2,1.01,5.03,1026.050
594,11/14/2020 07:20:01 午後,1.2,1.01,3.02,1026.150
595,11/14/2020 07:30:01 午後,1.2,1.01,5.03,1026.150
596,11/14/2020 07:40:01 午後,1.2,0.50,3.52,1026.150
597,11/14/2020 07:50:01 午後,1.2,1.01,4.03,1026.150
598,11/14/2020 08:00:01 午後,1.2,1.01,3.52,1026.050
599,11/14/2020 08:10:01 午後,1.2,1.01,4.53,1026.350
600,11/14/2020 08:20:01 午後,1.2,1.01,5.03,1026.350
601,11/14/2020 08:30:01 午後,1.2,0.50,3.52,1026.350
602,11/14/2020 08:40:01 午後,1.2,0.50,3.52,1026.350
603,11/14/2020 08:50:01 午後,1.2,1.51,4.03,1026.450
604,11/14/2020 09:00:01 午後,1.2,1.01,4.53,1026.450
605,11/14/2020 09:10:01 午後,1.2,1.51,5.03,1026.450
606,11/14/2020 09:20:01 午後,1.2,1.01,3.52,1026.350
607,11/14/2020 09:30:01 午後,1.2,1.01,3.02,1026.450
608,11/14/2020 09:40:01 午後,1.2,1.01,4.03,1026.450
609,11/14/2020 09:50:01 午後,1.2,0.50,3.52,1026.450
610,11/14/2020 10:00:01 午後,1.2,0.50,2.52,1026.350
611,11/14/2020 10:10:01 午後,1.2,0.00,1.51,1026.550
612,11/14/2020 10:20:01 午後,1.2,0.00,0.50,1026.650
613,11/14/2020 10:30:01 午後,1.2,0.00,1.01,1026.650
614,11/14/2020 10:40:01 午後,1.2,0.00,1.01,1026.750
615,11/14/2020 10:50:01 午後,1.2,0.00,1.01,1026.750
616,11/14/2020 11:00:01 午後,1.2,0.00,1.01,1026.850
617,11/14/2020 11:10:01 午後,1.2,0.00,1.01,1026.650
618,11/14/2020 11:20:01 午後,1.2,0.00,1.01,1026.650
619,11/14/2020 11:30:01 午後,1.2,0.00,1.01,1026.650
620,11/14/2020 11:40:01 午後,1.2,0.00,1.01,1026.550
621,11/14/2020 11:50:01 午後,1.2,0.00,1.01,1026.550
622,11/15/2020 12:00:01 午前,1.2,0.00,1.51,1026.550
623,11/15/2020 12:10:01 午前,1.2,0.00,1.51,1026.350
624,11/15/2020 12:20:01 午前,1.2,0.00,1.01,1026.450
625,11/15/2020 12:30:01 午前,1.2,0.00,1.01,1026.550
626,11/15/2020 12:40:01 午前,1.2,0.00,1.51,1026.550
627,11/15/2020 12:50:01 午前,1.2,0.00,2.01,1026.550
628,11/15/2020 01:00:01 午前,1.2,0.00,1.51,1026.550
629,11/15/2020 01:10:01 午前,1.2,0.00,2.01,1026.550
630,11/15/2020 01:20:01 午前,1.2,0.00,1.51,1026.550
631,11/15/2020 01:30:01 午前,1.2,0.00,2.52,1026.450
632,11/15/2020 01:40:01 午前,1.2,0.00,1.01,1026.450
633,11/15/2020 01:50:01 午前,1.2,0.00,1.51,1026.450
634,11/15/2020 02:00:01 午前,1.2,0.00,1.51,1026.250
635,11/15/2020 02:10:01 午前,1.2,0.00,1.51,1026.350
636,11/15/2020 02:20:01 午前,1.2,0.00,1.01,1026.350
637,11/15/2020 02:30:01 午前,1.2,0.00,1.01,1026.050
638,11/15/2020 02:40:01 午前,1.2,0.00,1.01,1026.250
639,11/15/2020 02:50:01 午前,1.2,0.00,1.51,1026.150
640,11/15/2020 03:00:01 午前,1.2,0.00,1.01,1026.050
641,11/15/2020 03:10:01 午前,1.2,0.00,1.01,1025.950
642,11/15/2020 03:20:01 午前,1.2,0.00,1.51,1025.950
643,11/15/2020 03:30:01 午前,1.2,0.00,1.51,1025.850
644,11/15/2020 03:40:01 午前,1.2,0.00,3.02,1025.950
645,11/15/2020 03:50:01 午前,1.2,0.00,2.52,1026.050
646,11/15/2020 04:00:01 午前,1.2,0.00,2.01,1026.150
647,11/15/2020 04:10:01 午前,1.2,0.00,1.01,1026.050
648,11/15/2020 04:20:01 午前,1.2,0.00,1.51,1026.050
649,11/15/2020 04:30:01 午前,1.2,0.00,1.51,1026.050
650,11/15/2020 04:40:01 午前,1.2,0.00,2.52,1026.150
651,11/15/2020 04:50:01 午前,1.2,0.00,1.51,1026.250
652,11/15/2020 05:00:01 午前,1.2,0.00,1.51,1026.250
653,11/15/2020 05:10:01 午前,1.2,0.00,1.51,1026.250
654,11/15/2020 05:20:01 午前,1.2,0.00,2.52,1026.250
655,11/15/2020 05:30:01 午前,1.2,0.50,3.02,1026.450
656,11/15/2020 05:40:01 午前,1.2,0.00,1.51,1026.450
657,11/15/2020 05:50:01 午前,1.2,0.00,1.51,1026.550
658,11/15/2020 06:00:01 午前,1.2,0.50,2.01,1026.650
659,11/15/2020 06:10:01 午前,1.2,0.00,3.02,1026.850
660,11/15/2020 06:20:01 午前,1.2,0.00,1.51,1026.950
661,11/15/2020 06:30:01 午前,1.2,0.00,1.01,1026.950
662,11/15/2020 06:40:01 午前,1.2,0.00,0.50,1027.050
663,11/15/2020 06:50:01 午前,8.7,0.00,1.01,1027.150
664,11/15/2020 07:00:01 午前,23.7,0.00,1.01,1027.050
665,11/15/2020 07:10:01 午前,43.7,0.00,2.01,1027.050
666,11/15/2020 07:20:01 午前,63.7,0.00,2.01,1027.250
667,11/15/2020 07:30:01 午前,93.7,0.00,1.51,1027.250
668,11/15/2020 07:40:01 午前,136.2,0.00,2.52,1027.350
669,11/15/2020 07:50:01 午前,123.7,0.00,2.52,1027.450
670,11/15/2020 08:00:01 午前,133.7,0.00,1.01,1027.450
671,11/15/2020 08:10:01 午前,368.7,0.00,1.51,1027.650
672,11/15/2020 08:20:01 午前,218.7,0.50,2.01,1027.750
673,11/15/2020 08:30:01 午前,491.2,0.50,2.52,1027.850
674,11/15/2020 08:40:01 午前,548.7,0.00,2.01,1027.650
675,11/15/2020 08:50:01 午前,601.2,0.00,0.50,1027.950
676,11/15/2020 09:00:01 午前,671.2,0.00,1.51,1027.950
677,11/15/2020 09:10:01 午前,726.2,0.00,2.01,1027.850
678,11/15/2020 09:20:01 午前,778.7,0.50,2.52,1027.650
679,11/15/2020 09:30:01 午前,828.7,0.50,2.01,1027.550
680,11/15/2020 09:40:01 午前,878.7,0.00,2.01,1027.450
681,11/15/2020 09:50:01 午前,923.7,0.00,1.01,1027.550
682,11/15/2020 10:00:01 午前,958.7,0.00,1.01,1027.650
683,11/15/2020 10:10:01 午前,1006.2,0.00,1.51,1027.650
684,11/15/2020 10:20:01 午前,1043.7,0.00,1.51,1027.750
685,11/15/2020 10:30:01 午前,1078.7,0.00,2.01,1027.450
686,11/15/2020 10:40:01 午前,1111.2,0.00,1.51,1027.250
687,11/15/2020 10:50:01 午前,1176.2,0.50,2.52,1027.250
688,11/15/2020 11:00:01 午前,1456.2,0.50,2.01,1026.950
689,11/15/2020 11:10:01 午前,1428.7,0.00,1.01,1026.950
690,11/15/2020 11:20:01 午前,871.2,0.00,1.01,1027.050
691,11/15/2020 11:30:01 午前,738.7,0.00,1.01,1026.850
692,11/15/2020 11:40:01 午前,781.2,0.00,1.01,1026.750
693,11/15/2020 11:50:01 午前,731.2,0.00,1.01,1026.450
694,11/15/2020 12:00:01 午後,933.7,0.00,1.01,1026.250
695,11/15/2020 12:10:01 午後,898.7,0.00,1.51,1026.050
696,11/15/2020 12:20:01 午後,858.7,0.00,1.01,1025.850
697,11/15/2020 12:30:01 午後,1023.7,0.00,1.51,1025.650
698,11/15/2020 12:40:01 午後,1446.2,0.00,0.50,1025.750
699,11/15/2020 12:50:01 午後,896.2,0.00,1.51,1025.750
700,11/15/2020 01:00:01 午後,771.2,0.50,2.52,1025.450
701,11/15/2020 01:10:01 午後,491.2,0.00,1.51,1025.550
702,11/15/2020 01:20:01 午後,441.2,0.00,1.51,1025.450
703,11/15/2020 01:30:01 午後,373.7,0.00,2.01,1025.650
704,11/15/2020 01:40:01 午後,406.2,0.00,2.01,1025.650
705,11/15/2020 01:50:01 午後,513.7,0.00,1.51,1025.350
706,11/15/2020 02:00:01 午後,556.2,0.50,2.01,1025.150
707,11/15/2020 02:10:01 午後,911.2,0.00,1.51,1024.850
708,11/15/2020 02:20:01 午後,938.7,0.00,0.50,1024.750
709,11/15/2020 02:30:01 午後,1126.2,0.50,2.01,1024.850
710,11/15/2020 02:40:01 午後,936.2,0.50,1.51,1024.850
711,11/15/2020 02:50:01 午後,406.2,0.50,2.01,1025.050
712,11/15/2020 03:00:01 午後,546.2,0.00,2.01,1024.850
713,11/15/2020 03:10:01 午後,658.7,0.50,2.01,1024.750
714,11/15/2020 03:20:01 午後,238.7,0.00,2.01,1024.950
715,11/15/2020 03:30:01 午後,301.2,0.50,2.52,1024.950
716,11/15/2020 03:40:01 午後,256.2,0.00,2.01,1025.050
717,11/15/2020 03:50:01 午後,258.7,0.00,0.50,1025.050
718,11/15/2020 04:00:01 午後,186.2,0.00,1.51,1024.850
719,11/15/2020 04:10:01 午後,153.7,0.00,1.01,1025.250
720,11/15/2020 04:20:01 午後,131.2,0.00,1.01,1025.250
721,11/15/2020 04:30:01 午後,106.2,0.00,1.01,1025.250
722,11/15/2020 04:40:01 午後,78.7,0.00,1.01,1025.250
723,11/15/2020 04:50:01 午後,53.7,0.00,0.50,1025.150
724,11/15/2020 05:00:01 午後,36.2,0.00,0.50,1025.150
725,11/15/2020 05:10:01 午後,16.2,0.00,0.50,1025.150
726,11/15/2020 05:20:01 午後,6.2,0.00,1.01,1025.150
727,11/15/2020 05:30:01 午後,1.2,0.00,1.01,1025.150
728,11/15/2020 05:40:01 午後,1.2,0.00,1.01,1025.250
729,11/15/2020 05:50:01 午後,1.2,0.00,0.50,1025.350
730,11/15/2020 06:00:01 午後,1.2,0.00,1.01,1025.150
731,11/15/2020 06:10:01 午後,1.2,0.00,1.01,1025.250
732,11/15/2020 06:20:01 午後,1.2,0.00,1.01,1025.450
733,11/15/2020 06:30:01 午後,1.2,0.00,1.01,1025.450
734,11/15/2020 06:40:01 午後,1.2,0.00,1.01,1025.450
735,11/15/2020 06:50:01 午後,1.2,0.00,1.01,1025.450
736,11/15/2020 07:00:01 午後,1.2,0.00,1.01,1025.650
737,11/15/2020 07:10:01 午後,1.2,0.00,0.50,1025.550
738,11/15/2020 07:20:01 午後,1.2,0.00,1.01,1025.550
739,11/15/2020 07:30:01 午後,1.2,0.00,1.01,1025.450
740,11/15/2020 07:40:01 午後,1.2,0.00,1.01,1025.650
741,11/15/2020 07:50:01 午後,1.2,0.00,1.51,1025.650
742,11/15/2020 08:00:01 午後,1.2,0.00,1.01,1025.750
743,11/15/2020 08:10:01 午後,1.2,0.00,0.50,1025.650
744,11/15/2020 08:20:01 午後,1.2,0.00,0.00,1025.550
745,11/15/2020 08:30:01 午後,1.2,0.00,0.00,1025.150
746,11/15/2020 08:40:01 午後,1.2,0.00,1.01,1025.050
747,11/15/2020 08:50:01 午後,1.2,0.00,0.50,1025.350
748,11/15/2020 09:00:01 午後,1.2,0.00,1.01,1025.350
749,11/15/2020 09:10:01 午後,1.2,0.00,0.50,1025.450
750,11/15/2020 09:20:01 午後,1.2,0.00,0.50,1025.450
751,11/15/2020 09:30:01 午後,1.2,0.00,0.50,1025.450
752,11/15/2020 09:40:01 午後,1.2,0.00,1.51,1025.450
753,11/15/2020 09:50:01 午後,1.2,0.00,2.01,1025.450
754,11/15/2020 10:00:01 午後,1.2,0.00,2.01,1025.450
755,11/15/2020 10:10:01 午後,1.2,0.00,1.01,1025.550
756,11/15/2020 10:20:01 午後,1.2,0.00,0.50,1025.550
757,11/15/2020 10:30:01 午後,1.2,0.00,0.50,1025.650
758,11/15/2020 10:40:01 午後,1.2,0.00,1.01,1025.650
759,11/15/2020 10:50:01 午後,1.2,0.00,2.01,1025.650
760,11/15/2020 11:00:01 午後,1.2,0.00,1.01,1025.650
761,11/15/2020 11:10:01 午後,1.2,0.00,1.01,1025.750
762,11/15/2020 11:20:01 午後,1.2,0.00,1.01,1025.650
763,11/15/2020 11:30:01 午後,1.2,0.00,1.51,1025.450
764,11/15/2020 11:40:01 午後,1.2,0.00,1.01,1025.450
765,11/15/2020 11:50:01 午後,1.2,0.00,1.01,1025.350
766,11/16/2020 12:00:01 午前,1.2,0.00,1.01,1024.950
767,11/16/2020 12:10:01 午前,1.2,0.00,1.01,1025.150
768,11/16/2020 12:20:01 午前,1.2,0.00,1.01,1025.150
769,11/16/2020 12:30:01 午前,1.2,0.00,1.01,1024.950
770,11/16/2020 12:40:01 午前,1.2,0.00,0.50,1024.850
771,11/16/2020 12:50:01 午前,1.2,0.00,1.01,1024.950
772,11/16/2020 01:00:01 午前,1.2,0.00,1.01,1024.950
773,11/16/2020 01:10:01 午前,1.2,0.00,1.01,1024.750
774,11/16/2020 01:20:01 午前,1.2,0.00,1.51,1024.750
775,11/16/2020 01:30:01 午前,1.2,0.00,1.01,1024.850
776,11/16/2020 01:40:01 午前,1.2,0.00,1.01,1024.850
777,11/16/2020 01:50:01 午前,1.2,0.00,1.01,1024.850
778,11/16/2020 02:00:01 午前,1.2,0.00,1.01,1024.950
779,11/16/2020 02:10:01 午前,1.2,0.00,1.51,1024.850
780,11/16/2020 02:20:01 午前,1.2,0.00,0.50,1024.750
781,11/16/2020 02:30:01 午前,1.2,0.00,1.01,1024.550
782,11/16/2020 02:40:01 午前,1.2,0.00,0.50,1024.550
783,11/16/2020 02:50:01 午前,1.2,0.00,0.50,1024.450
784,11/16/2020 03:00:01 午前,1.2,0.00,1.01,1024.450
785,11/16/2020 03:10:01 午前,1.2,0.00,1.01,1024.350
786,11/16/2020 03:20:01 午前,1.2,0.00,0.50,1024.250
787,11/16/2020 03:30:01 午前,1.2,0.00,1.01,1024.250
788,11/16/2020 03:40:01 午前,1.2,0.00,0.50,1024.150
789,11/16/2020 03:50:01 午前,1.2,0.00,0.50,1024.050
790,11/16/2020 04:00:01 午前,1.2,0.00,1.01,1024.150
